,favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
20,1,1,,0,0,,0,0,,0,10071,10071,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
21,0,0,,0,0,,0,0,,0,702,702,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0.0014245014245014,0
22,0,0,,0,0,,0,0,,0,175,175,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.25,0.25,,1,1,0.0057142857142857,0
23,1,1,,1,1,,0,0,,0,4264,4264,,1,1,0,0,,3,3,,13,13,,0,0,,0,0,,0.4,0.4,,1,1,0.0002345215759849,0
24,0,0,,0,0,,0,0,,0,1925,1925,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0.0005194805194805,0
25,0,0,0,0,0,0,0,0,0,0.5,4665,9330,0,2,2,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,-0.25,-0.5,1.125,1,2,0.0004287245444801,1
26,1,1,,0,0,,0,0,,0,12756,12756,,0,1,0,0,,3,3,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
27,0,0,,1,1,,0,0,,0,3391,3391,,1,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0.0002948982601002,0
28,0,0,,0,0,,0,0,,0,73,73,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0136986301369863,0
29,0,0,0,0.333333333333333,1,0.333333333333333,0,0,0,0.666666666666667,23078,69234,0,1,3,0,0,0,0,0,0,2.33333333333333,7,0.333333333333333,0,0,0,0,0,0,0.266666666666667,0.8,0.213333333333333,2,1,4.33313112054771E-05,0
30,0,0,,0,0,,0,0,,0,905,905,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
31,0.142857142857143,1,0.142857142857143,0,0,0,0,0,0,0.857142857142857,5134.85714285714,35944,0.142857142857088,1,7,0,0,0,0,0,0,1.28571428571429,9,2.90476190476191,0,0,0,0.142857142857143,1,0.142857142857143,0.048051948051948,0.336363636363636,0.125219401810311,4,2,0.0001947473848208,0
32,0,0,,0,0,,0,0,,0,8755,8755,,0,1,0,0,,0,0,,8,8,,0,0,,1,1,,0.435227272727273,0.435227272727273,,1,1,0,0
33,0,0,0,0,0,0,0,0,0,0.666666666666667,31085,93255,0,0,3,0,0,0,0,0,0,2.33333333333333,7,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0,0,0,1,2,0,0
34,1,1,,0,0,,1,1,,0,152,152,,0,1,0,0,,2,2,,3,3,,0,0,,1,1,,0.166666666666667,0.166666666666667,,1,1,0,0
35,1,1,,0,0,,0,0,,0,143,143,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
36,1,1,,0,0,,0,0,,0,2988,2988,,1,1,0,0,,0,0,,5,5,,0,0,,0,0,,0,0,,1,1,0.000334672021419,0
37,0,0,,0,0,,0,0,,0,11854,11854,,0,1,0,0,,0,0,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
38,0.5,1,0.5,0,0,0,0,0,0,0.5,42340,84680,0,0,2,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0,-0.181818181818182,-0.363636363636364,0.202479338842975,1,1,0,1
39,0,0,0,0,0,0,0,0,0,0.5,24567,49134,0,2,2,0,0,0,0,0,0,2.5,5,0.5,0,0,0,0,0,0,0.025,0.05,0.00125,1,2,8.14100215736557E-05,0
40,1,1,,0,0,,0,0,,0,48408,48408,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.5,0.5,,1,1,0,0
41,4.33333333333333,13,10.3333333333333,5,15,39,0,0,0,0.666666666666667,79971,239913,3267,0,3,0,0,0,0.666666666666667,2,0.333333333333333,1.66666666666667,5,2.33333333333333,0,0,0,0,0,0,-0.0166666666666666,-0.0499999999999999,0.0508333333333333,1,2,0,1
42,2,4,2,0,0,0,2.5,5,4.5,0,7343,14686,0,2,2,0,0,0,1.5,3,0.5,5,10,18,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.0408163265306122,1,1,0.0002723682418629,0
43,0,0,,0,0,,0,0,,0,31758,31758,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.5,0.5,,1,1,3.14881289753763E-05,0
44,1,2,2,0.5,1,0.5,1,2,0,0.5,5629,11258,0,1,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0.0416666666666666,0.0833333333333333,0.0001388888888888,2,1,0.0001776514478593,0
45,0,0,,0,0,,0,0,,0,55387,55387,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,-0.75,-0.75,,1,1,1.80547781970498E-05,1
46,0.166666666666667,2,0.151515151515152,0.0833333333333333,1,0.0833333333333333,0,0,0,0.916666666666667,19659,235908,0,0,12,0,0,0,2.25,27,1.29545454545455,8,96,6.54545454545455,0.0833333333333333,1,0.0833333333333333,0.166666666666667,2,0.151515151515152,-0.0126388888888888,-0.151666666666667,0.172866393097643,2,2,0,1
47,138,276,6050,141,282,2450,1,2,0,0.5,231.5,463,0.5,0,2,1,2,0,1,2,0,5,10,8,0,0,0,0,0,0,-0.0416666666666666,-0.0833333333333333,0.0034722222222222,1,2,0,1
48,1,3,1,0.333333333333333,1,0.333333333333333,0,0,0,0.666666666666667,6734,20202,0,0,3,0,0,0,3,9,0,5.33333333333333,16,2.33333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.133333333333333,0.4,0.103333333333333,2,1,0,0
49,0,0,,0,0,,1,1,,0,5297,5297,,1,1,0,0,,2,2,,10,10,,0,0,,0,0,,0,0,,1,1,0.0001887861053426,0
50,1,1,,1,1,,0,0,,0,34044,34044,,0,1,0,0,,0,0,,11,11,,0,0,,0,0,,-0.333333333333333,-0.333333333333333,,1,1,0,1
51,0,0,,0,0,,0,0,,0,18,18,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,-0.45,-0.45,,1,1,0.0555555555555555,1
52,0,0,,0,0,,2,2,,0,6046,6046,,1,1,0,0,,3,3,,17,17,,0,0,,0,0,,0,0,,1,1,0.0001653986106516,0
53,0,0,,3,3,,1,1,,0,2749,2749,,1,1,0,0,,6,6,,8,8,,0,0,,0,0,,-0.1,-0.1,,1,1,0.0003637686431429,1
54,0,0,,0,0,,0,0,,0,2341,2341,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0.285714285714286,0.285714285714286,,1,1,0,0
55,0,0,,1,1,,0,0,,0,2199,2199,,0,1,0,0,,0,0,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
56,0,0,0,0,0,0,1,10,0,0.9,3064,30640,0,10,10,0,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,1,1,0.0032637075718015,0
57,0,0,,0,0,,0,0,,0,81871,81871,,1,1,0,0,,3,3,,8,8,,1,1,,0,0,,-1,-1,,1,1,1.22143371889924E-05,1
58,0,0,,0,0,,1,1,,0,21975,21975,,1,1,0,0,,2,2,,9,9,,0,0,,0,0,,0.104166666666667,0.104166666666667,,1,1,4.55062571103527E-05,0
59,0,0,,0,0,,1,1,,0,5383,5383,,1,1,0,0,,1,1,,14,14,,0,0,,0,0,,0.136363636363636,0.136363636363636,,1,1,0.0001857700167193,0
60,0.5,2,0.333333333333333,0.5,2,0.333333333333333,0,0,0,0.75,13532,54128,0,0,4,0,0,0,0.25,1,0.25,4.75,19,2.25,0,0,0,0.25,1,0.25,-0.0333333333333333,-0.133333333333333,0.208888888888889,1,2,0,1
61,1,1,,0,0,,3,3,,0,87698,87698,,1,1,0,0,,1,1,,8,8,,0,0,,0,0,,0.4,0.4,,1,1,1.14027685922142E-05,0
62,0,0,,0,0,,0,0,,0,224,224,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0.0044642857142857,0
63,0,0,0,0.75,3,0.25,0.25,1,0.25,0.5,82724.5,330898,27,0,4,0,0,0,3.75,15,6.25,5.25,21,6.25,0,0,0,0,0,0,-0.1375,-0.55,0.081875,1,1,0,1
64,0,0,,1,1,,0,0,,0,2102,2102,,1,1,0,0,,0,0,,1,1,,1,1,,0,0,,-0.05,-0.05,,1,1,0.000475737392959,1
65,1.5,3,4.5,0,0,0,0,0,0,0.5,2447,4894,0,0,2,0,0,0,0,0,0,1.5,3,4.5,0,0,0,0.5,1,0.5,0.0424999999999999,0.0849999999999999,0.0036124999999999,2,1,0,0
66,1,1,,0,0,,1,1,,0,55380,55380,,0,1,0,0,,0,0,,4,4,,0,0,,1,1,,-0.4375,-0.4375,,1,1,0,1
67,0,0,0,0,0,0,0,0,0,0.75,1037,4148,0,0,4,0,0,0,1.25,5,3.58333333333333,3.25,13,16.25,0,0,0,0.25,1,0.25,0,0,0.0266666666666666,1,2,0,0
68,0,0,,0,0,,0,0,,0,4375,4375,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,0.3,0.3,,1,1,0,0
69,0.5,1,0.5,0,0,0,0,0,0,0.5,4401,8802,0,0,2,0,0,0,1,2,0,3.5,7,0.5,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.0555555555555555,1,1,0,0
70,105.4,1054,5302.26666666667,223.6,2236,16635.6,0.2,2,0.177777777777778,0.8,37334,373340,256.444444444449,7,10,1,10,0,2.5,25,0.722222222222222,14.2,142,6.17777777777778,0,0,0,0,0,0,-0.0427272727272727,-0.427272727272727,0.0315482093663911,1,2,0.0001874966518455,1
71,1,1,,0,0,,1,1,,0,217,217,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,-0.9,-0.9,,1,1,0.0046082949308755,1
72,0,0,,0,0,,3,3,,0,10823,10823,,1,1,0,0,,1,1,,10,10,,0,0,,0,0,,0.2,0.2,,1,1,9.23958237087684E-05,0
73,0,0,,0,0,,0,0,,0,40978,40978,,0,1,0,0,,0,0,,14,14,,0,0,,0,0,,-0.15,-0.15,,1,1,0,1
74,0,0,,0,0,,0,0,,0,3985,3985,,0,1,0,0,,2,2,,13,13,,0,0,,0,0,,-0.2,-0.2,,1,1,0,1
75,0,0,,0,0,,0,0,,0,44379,44379,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,2.25331801077086E-05,0
76,0,0,,0,0,,0,0,,0,5383,5383,,1,1,0,0,,0,0,,2,2,,0,0,,1,1,,0,0,,1,1,0.0001857700167193,0
77,0,0,,0,0,,0,0,,0,44679,44679,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
78,0.5,1,0.5,1,2,0,0,0,0,0.5,6461,12922,2,2,2,0,0,0,2,4,8,6,12,2,0,0,0,0,0,0,0.130952380952381,0.261904761904762,0.034297052154195,1,2,0.0003095496053242,0
79,0,0,0,0,0,0,4,8,2,0,35290.5,70581,4.5,2,2,0,0,0,1,2,0,11.5,23,12.5,0,0,0,0,0,0,-0.0625,-0.125,0.0078125,2,1,5.66724755954152E-05,1
80,0,0,,0,0,,0,0,,0,16287,16287,,0,1,0,0,,3,3,,4,4,,0,0,,0,0,,0.5,0.5,,1,1,0,0
81,3,9,27,1,3,3,0,0,0,0.666666666666667,7652.66666666667,22958,33.3333333333326,0,3,0,0,0,0.333333333333333,1,0.333333333333333,1.33333333333333,4,2.33333333333333,0,0,0,0.333333333333333,1,0.333333333333333,0.0583333333333333,0.175,0.100208333333333,1,2,0,0
82,0,0,0,0,0,0,0,0,0,0.5,16674,33348,0,0,2,0,0,0,0.5,1,0.5,2,4,0,0,0,0,0.5,1,0.5,-0.341666666666667,-0.683333333333333,0.0168055555555555,1,2,0,1
83,0,0,,0,0,,0,0,,0,20278,20278,,1,1,0,0,,1,1,,4,4,,0,0,,0,0,,-0.0818181818181818,-0.0818181818181818,,1,1,4.93145280599665E-05,1
84,0,0,,0,0,,0,0,,0,435,435,,1,1,0,0,,0,0,,5,5,,0,0,,0,0,,-0.25,-0.25,,1,1,0.0022988505747126,1
85,0,0,,0,0,,0,0,,0,7,7,,0,1,0,0,,3,3,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
86,0,0,0,0,0,0,0,0,0,0.666666666666667,4803,14409,0,1,3,0,0,0,4,12,12,5,15,19,0,0,0,0,0,0,0.0041666666666666,0.0125,0.0088020833333333,2,2,0.0002082032063293,0
87,0,0,,0,0,,1,1,,0,35,35,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,1,1,,1,1,0,0
88,3043,3043,,1459,1459,,0,0,,0,7067,7067,,0,1,1,1,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
89,0,0,,0,0,,0,0,,0,16874,16874,,0,1,0,0,,2,2,,5,5,,0,0,,0,0,,-0.283333333333333,-0.283333333333333,,1,1,0,1
90,0,0,,0,0,,0,0,,0,24117,24117,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,4.14645270970685E-05,0
91,0,0,,0,0,,0,0,,0,3524,3524,,0,1,0,0,,3,3,,4,4,,0,0,,1,1,,0.25,0.25,,1,1,0,0
92,1,1,,0,0,,0,0,,0,124,124,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
93,0,0,,0,0,,0,0,,0,222,222,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0045045045045045,0
94,0,0,,2,2,,0,0,,0,22428,22428,,0,1,0,0,,1,1,,12,12,,0,0,,0,0,,0.8125,0.8125,,1,1,0,0
95,0,0,0,0,0,0,0,0,0,0.5,1116,2232,0,1,2,0,0,0,1,2,0,4,8,8,0,0,0,0.5,1,0.5,0,0,0,2,1,0.0008960573476702,0
96,0,0,,0,0,,0,0,,0,2097,2097,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.03125,-0.03125,,1,1,0.0004768717215069,1
97,0,0,,0,0,,0,0,,0,138,138,,0,1,0,0,,2,2,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
98,0,0,,0,0,,0,0,,0,39121,39121,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,-0.75,-0.75,,1,1,0,1
99,0,0,,0,0,,0,0,,0,8663,8663,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0.0001154334526145,0
100,0,0,,0,0,,0,0,,0,129340,129340,,1,1,0,0,,3,3,,17,17,,0,0,,0,0,,0.5,0.5,,1,1,7.73156022885418E-06,0
101,0,0,,0,0,,4,4,,0,8882,8882,,0,1,0,0,,2,2,,17,17,,0,0,,0,0,,0,0,,1,1,0,0
102,1.5,3,0.5,0.5,1,0.5,0,0,0,0.5,17838.5,35677,0.5,0,2,0,0,0,2.5,5,4.5,14,28,338,0,0,0,0,0,0,-0.1,-0.2,0.02,2,1,0,1
103,135,135,,134,134,,2,2,,0,73456,73456,,0,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.5625,0.5625,,1,1,0,0
104,0,0,,0,0,,0,0,,0,4796,4796,,1,1,0,0,,1,1,,5,5,,0,0,,0,0,,0,0,,1,1,0.000208507089241,0
105,0,0,0,0,0,0,0,0,0,0.5,17699.5,35399,4.5,0,2,0,0,0,2,4,2,3.5,7,4.5,0,0,0,0,0,0,-0.35,-0.7,0.245,1,1,0,1
106,0,0,,0,0,,0,0,,0,840,840,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
107,0,0,,1,1,,0,0,,0,12291,12291,,0,1,0,0,,3,3,,17,17,,0,0,,0,0,,0,0,,1,1,0,0
108,0,0,,0,0,,0,0,,0,26402,26402,,1,1,0,0,,3,3,,7,7,,0,0,,0,0,,0.2,0.2,,1,1,3.78759184910234E-05,0
109,1,3,1,0,0,0,0,0,0,0.666666666666667,3565,10695,0,0,3,0,0,0,0,0,0,1,3,1,0,0,0,0.333333333333333,1,0.333333333333333,0,0,0.25,1,2,0,0
110,0,0,0,0.2,1,0.2,0.4,2,0.3,0.6,5544.8,27724,2.7000000000001,3,5,0,0,0,1.6,8,1.3,13,65,36,0,0,0,0,0,0,0.220909090909091,1.10454545454545,0.0341280991735537,3,2,0.0005410474678978,0
111,663,663,,705,705,,0,0,,0,1363,1363,,0,1,1,1,,2,2,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
112,0,0,,0,0,,1,1,,0,146,146,,0,1,0,0,,1,1,,4,4,,1,1,,1,1,,0.075,0.075,,1,1,0,0
113,0,0,,0,0,,0,0,,0,1153,1153,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0.15,0.15,,1,1,0,0
114,0,0,,0,0,,0,0,,0,38,38,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.4,0.4,,1,1,0.0263157894736842,0
115,0,0,,0,0,,1,1,,0,421,421,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.1,0.1,,1,1,0,0
116,51,51,,171,171,,0,0,,0,29772,29772,,0,1,0,0,,0,0,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
117,0,0,,0,0,,0,0,,0,320422,320422,,1,1,0,0,,3,3,,7,7,,0,0,,1,1,,0.44,0.44,,1,1,3.12088433378482E-06,0
118,0,0,,0,0,,0,0,,0,18392,18392,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
119,0,0,,0,0,,0,0,,0,14396,14396,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
120,0,0,,0,0,,0,0,,0,166,166,,1,1,0,0,,6,6,,6,6,,0,0,,0,0,,0.242857142857143,0.242857142857143,,1,1,0.0060240963855421,0
121,0,0,,0,0,,0,0,,0,1262,1262,,0,1,0,0,,2,2,,2,2,,0,0,,0,0,,0.0625,0.0625,,1,1,0,0
122,4,4,,2,2,,0,0,,0,954,954,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,-0.6,-0.6,,1,1,0.0010482180293501,1
123,0,0,,0,0,,0,0,,0,13408,13408,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,7.4582338902148E-05,0
124,1,1,,0,0,,0,0,,0,2475,2475,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.375,0.375,,1,1,0.0004040404040404,0
125,0,0,0,0,0,0,0,0,0,0.8,10,50,0,0,5,0,0,0,1,5,0.5,1.8,9,3.7,0,0,0,0,0,0,0.2,1,0.075,1,1,0,0
126,0,0,,0,0,,0,0,,0,18522,18522,,0,1,0,0,,3,3,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
127,0,0,,0,0,,0,0,,0,16126,16126,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,6.201165819174E-05,0
128,0,0,,0,0,,0,0,,0,22752,22752,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
129,0.0476190476190476,1,0.0476190476190476,0,0,0,0.19047619047619,4,0.161904761904762,0.904761904761905,1184.66666666667,24878,12.8333333333325,0,21,0,0,0,1.42857142857143,30,0.957142857142857,3.42857142857143,72,2.15714285714286,0.0952380952380952,2,0.0904761904761904,0.0476190476190476,1,0.0476190476190476,-0.0868566618566618,-1.8239898989899,0.0738768523377109,1,2,0,1
130,0,0,0,0,0,0,0.5,1,0.5,0,6728.5,13457,144.5,1,2,0,0,0,1,2,2,3,6,2,0,0,0,0,0,0,0,0,0,2,1,0.0001486215352604,0
131,389,389,,165,165,,0,0,,0,2074,2074,,0,1,1,1,,3,3,,5,5,,0,0,,0,0,,-0.297222222222222,-0.297222222222222,,1,1,0,1
132,0,0,,1,1,,0,0,,0,1205,1205,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.2,0.2,,1,1,0,0
133,0,0,,0,0,,0,0,,0,55060,55060,,1,1,0,0,,0,0,,1,1,,0,0,,1,1,,0.7,0.7,,1,1,1.81620050853614E-05,0
134,0,0,,0,0,,0,0,,0,584,584,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
135,1,1,,1,1,,0,0,,0,8897,8897,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.1,0.1,,1,1,0.0001123974373384,0
136,0.818181818181818,9,2.36363636363636,0.272727272727273,3,0.218181818181818,0,0,0,0.909090909090909,289231,3181541,41438.1999999999,4,11,0,0,0,0,0,0,1.36363636363636,15,1.85454545454545,0,0,0,0.181818181818182,2,0.163636363636364,-0.0181818181818181,-0.2,0.163636363636364,10,2,1.38297761996466E-05,1
137,0.5,1,0.5,0,0,0,0,0,0,0.5,2034.5,4069,12.5,2,2,0,0,0,0,0,0,3.5,7,0.5,0,0,0,0,0,0,-0.3,-0.6,0.18,2,1,0.0009830425165888,1
138,14,84,1142.8,27.8333333333333,167,4648.16666666667,0,0,0,0.833333333333333,18533.3333333333,111200,2.66666666666531,0,6,0,0,0,1.83333333333333,11,0.966666666666666,3.83333333333333,23,2.96666666666667,0,0,0,0,0,0,-0.0083333333333333,-0.0499999999999999,0.0283055555555555,1,2,0,1
139,0,0,,1,1,,0,0,,0,7084,7084,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.0333333333333333,0.0333333333333333,,1,1,0.0001411631846414,0
140,0,0,,0,0,,0,0,,0,13474,13474,,0,1,0,0,,4,4,,8,8,,1,1,,0,0,,-0.258333333333333,-0.258333333333333,,1,1,0,1
141,1.5,3,4.5,1.5,3,4.5,0.5,1,0.5,0,26044.5,52089,220.5,2,2,0,0,0,3,6,0,12.5,25,60.5,0,0,0,0,0,0,-0.166666666666667,-0.333333333333333,0.0555555555555555,1,2,7.67916450690165E-05,1
142,0,0,,0,0,,0,0,,0,5388,5388,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0.0001855976243504,0
143,0.428571428571429,3,0.619047619047619,1,7,3.33333333333333,0.857142857142857,6,0.142857142857143,0.714285714285714,30485.2857142857,213397,82.2380952380988,6,7,1,7,0,1.57142857142857,11,0.619047619047619,13.2857142857143,93,10.5714285714286,0,0,0,0,0,0,0,0,0,4,2,0.0001968162626466,0
144,0,0,,0,0,,0,0,,0,2634,2634,,0,1,0,0,,3,3,,5,5,,0,0,,1,1,,0.25,0.25,,1,1,0,0
145,0,0,,0,0,,0,0,,0,18532,18532,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
146,1.33333333333333,4,5.33333333333333,0.666666666666667,2,1.33333333333333,0.666666666666667,2,1.33333333333333,0.333333333333333,22530.6666666667,67592,792.333333333309,1,3,0,0,0,1,3,1,7.33333333333333,22,140.333333333333,0,0,0,0,0,0,0.0416666666666666,0.125,0.0052083333333333,2,2,4.4383950763404E-05,0
147,0,0,,0,0,,0,0,,0,4902,4902,,1,1,0,0,,1,1,,5,5,,0,0,,0,0,,0.1,0.1,,1,1,0.000203998368013,0
148,0,0,,0,0,,0,0,,0,24364,24364,,0,1,0,0,,6,6,,10,10,,0,0,,0,0,,0,0,,1,1,0,0
149,0,0,,0,0,,0,0,,0,232075,232075,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,4.3089518474631E-06,0
