,favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
25,1,2,0,0,0,0,0,0,0,0.5,18398,36796,0,2,2,0,0,0,3,6,0,4,8,0,0,0,0,0.5,1,0.5,0.0875,0.175,0.0153124999999999,1,1,0.000108707468203,0
26,0,0,,0,0,,2,2,,0,21555,21555,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
27,0,0,0,0,0,0,0,0,0,0.8,1934,9670,0,0,5,0,0,0,1.6,8,3.8,4.4,22,3.3,0.2,1,0.2,0,0,0,-0.0314285714285714,-0.157142857142857,0.004938775510204,1,2,0,1
28,1,1,,0,0,,0,0,,0,1696,1696,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
29,0,0,,0,0,,0,0,,0,506,506,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0.0699999999999999,0.0699999999999999,,1,1,0,0
30,0,0,,1,1,,1,1,,0,9226,9226,,1,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.0999999999999999,0.0999999999999999,,1,1,0.0001083893344894,0
31,0,0,,0,0,,1,1,,0,3369,3369,,1,1,0,0,,2,2,,7,7,,0,0,,0,0,,-0.4,-0.4,,1,1,0.0002968239833778,1
32,0,0,,0,0,,0,0,,0,257,257,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0.0038910505836575,0
33,0,0,,1,1,,0,0,,0,99,99,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
34,0,0,,0,0,,0,0,,0,27106,27106,,0,1,0,0,,4,4,,6,6,,0,0,,0,0,,0.2,0.2,,1,1,0,0
35,2,2,,0,0,,0,0,,0,1860,1860,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,-0.166666666666667,-0.166666666666667,,1,1,0.0005376344086021,1
36,1,1,,0,0,,1,1,,0,1880,1880,,1,1,0,0,,3,3,,4,4,,0,0,,0,0,,-0.6,-0.6,,1,1,0.000531914893617,1
37,0,0,0,0,0,0,0,0,0,0.941176470588235,648,11016,0,0,17,0,0,0,1.35294117647059,23,0.492647058823529,6.05882352941176,103,5.18382352941176,0.176470588235294,3,0.154411764705882,0.176470588235294,3,0.154411764705882,0.0285403050108932,0.485185185185185,0.0384492064572742,1,1,0,0
38,1,1,,0,0,,0,0,,0,66150,66150,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.625,0.625,,1,1,0,0
39,1,1,,0,0,,0,0,,0,3393,3393,,1,1,0,0,,0,0,,0,0,,0,0,,1,1,,0.5,0.5,,1,1,0.0002947244326554,0
40,0.5,1,0.5,1,2,2,1,2,2,0,20860,41720,1191968,0,2,0,0,0,1.5,3,4.5,6.5,13,24.5,0,0,0,0.5,1,0.5,-0.2,-0.4,0.605,2,1,0,1
41,1.25,10,2.5,0.875,7,1.55357142857143,0.125,1,0.125,0.75,21185.125,169481,9711.55357142862,0,8,0,0,0,1.25,10,0.785714285714286,3.75,30,4.21428571428571,0.25,2,0.214285714285714,0.125,1,0.125,0.0921875,0.7375,0.061545380015432,4,2,0,0
42,1,1,,0,0,,1,1,,0,21344,21344,,0,1,0,0,,1,1,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
43,29,58,0,106.5,213,0.5,1,2,0,0.5,40898,81796,385442,2,2,1,2,0,2,4,0,15,30,0,0,0,0,0,0,0,0,0,0,1,1,4.89021468042447E-05,0
44,0,0,,0,0,,2,2,,0,2168,2168,,1,1,0,0,,2,2,,11,11,,0,0,,0,0,,0,0,,1,1,0.0004612546125461,0
45,0,0,,0,0,,0,0,,0,72155,72155,,0,1,0,0,,0,0,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
46,1,1,,3,3,,1,1,,0,24077,24077,,0,1,0,0,,2,2,,14,14,,0,0,,0,0,,0,0,,1,1,0,0
47,0,0,0,0,0,0,0,0,0,0.5,15296,30592,0,0,2,0,0,0,2.5,5,4.5,5.5,11,12.5,0.5,1,0.5,1,2,2,-0.175,-0.35,0.0612499999999999,1,1,0,1
48,0,0,,0,0,,0,0,,0,1309,1309,,0,1,0,0,,0,0,,2,2,,0,0,,1,1,,0.133333333333333,0.133333333333333,,1,1,0,0
49,183.111111111111,1648,111907.861111111,262,2358,152410.25,1.11111111111111,10,1.11111111111111,0.777777777777778,29947.8888888889,269531,12209.3611111111,0,9,0,0,0,2.22222222222222,20,7.19444444444444,6.77777777777778,61,25.1944444444444,0.444444444444444,4,0.777777777777778,0,0,0,0.057710262345679,0.519392361111111,0.0261160325373478,1,3,0,0
50,0.5,1,0.5,0,0,0,0,0,0,0.5,39410,78820,392,0,2,0,0,0,2,4,0,5.5,11,0.5,0,0,0,0,0,0,-0.2,-0.4,0.08,2,1,0,1
51,0,0,,0,0,,2,2,,0,39899,39899,,0,1,0,0,,2,2,,20,20,,0,0,,0,0,,-0.490625,-0.490625,,1,1,0,1
52,0,0,0,0,0,0,0,0,0,0.5,644,1288,0,0,2,0,0,0,2.5,5,0.5,3,6,2,0,0,0,0,0,0,-0.1875,-0.375,0.0703125,1,1,0,1
53,1,1,,0,0,,0,0,,0,15094,15094,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
54,0,0,0,0,0,0,0,0,0,0.5,128,256,0,0,2,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0,-0.0777777777777777,-0.155555555555555,0.0120987654320987,1,2,0,1
55,2,2,,0,0,,1,1,,0,1276,1276,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.25,0.25,,1,1,0,0
56,0,0,0,0,0,0,1.5,3,0.5,0,11665,23330,0,2,2,0,0,0,3,6,0,6.5,13,0.5,0,0,0,0,0,0,0,0,0,1,1,0.0001714530647235,0
57,0,0,0,0,0,0,0.5,1,0.5,0,12863,25726,1800,1,2,0,0,0,1.5,3,0.5,8,16,8,0,0,0,0,0,0,0.1,0.2,0.02,2,1,7.77423618129519E-05,0
58,0,0,,0,0,,1,1,,0,18973,18973,,1,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,5.27064776261002E-05,0
59,1,2,2,0,0,0,0,0,0,0.5,9364.5,18729,1104.5,0,2,0,0,0,1,2,0,2.5,5,4.5,0,0,0,0.5,1,0.5,0.178125,0.35625,0.77345703125,2,1,0,0
60,2,2,,0,0,,0,0,,0,2011,2011,,0,1,0,0,,7,7,,10,10,,0,0,,1,1,,0.266666666666667,0.266666666666667,,1,1,0,0
61,0,0,0,0,0,0,0,0,0,0.666666666666667,17997,53991,243,1,3,0,0,0,0.333333333333333,1,0.333333333333333,0.666666666666667,2,0.333333333333333,0,0,0,0,0,0,0,0,0,2,2,5.55648163582819E-05,0
62,0,0,,0,0,,0,0,,0,97031,97031,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
63,87.6666666666667,263,5504.33333333333,91,273,6211,1.33333333333333,4,1.33333333333333,0.333333333333333,21215,63645,84484,0,3,0,0,0,1.33333333333333,4,1.33333333333333,9.33333333333333,28,21.3333333333333,0,0,0,0.666666666666667,2,1.33333333333333,0.5,1.5,0.03,1,2,0,0
64,0,0,,0,0,,0,0,,0,36,36,,1,1,0,0,,4,4,,7,7,,0,0,,0,0,,0,0,,1,1,0.0277777777777777,0
65,0,0,,0,0,,0,0,,0,1843,1843,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
66,2,2,,1,1,,0,0,,0,3484,3484,,0,1,0,0,,0,0,,10,10,,0,0,,0,0,,0.0595238095238095,0.0595238095238095,,1,1,0,0
67,3,3,,0,0,,0,0,,0,67817,67817,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
68,0,0,,0,0,,0,0,,0,7644,7644,,0,1,0,0,,2,2,,4,4,,0,0,,0,0,,0.304166666666667,0.304166666666667,,1,1,0,0
69,0,0,,0,0,,0,0,,0,51592,51592,,0,1,0,0,,1,1,,3,3,,1,1,,0,0,,-0.7,-0.7,,1,1,0,1
70,0,0,,0,0,,0,0,,0,8825,8825,,0,1,0,0,,2,2,,5,5,,0,0,,0,0,,0.285714285714286,0.285714285714286,,1,1,0,0
71,0,0,0,0,0,0,0,0,0,0.5,8611,17222,0,0,2,0,0,0,6,12,2,7.5,15,0.5,0,0,0,0,0,0,0.0083333333333333,0.0166666666666666,0.0001388888888888,1,1,0,0
72,1,1,,0,0,,0,0,,0,6468,6468,,0,1,0,0,,1,1,,6,6,,1,1,,0,0,,0.622222222222222,0.622222222222222,,1,1,0,0
73,0,0,,0,0,,0,0,,0,4390,4390,,0,1,0,0,,3,3,,5,5,,1,1,,0,0,,0,0,,1,1,0,0
74,0,0,,0,0,,0,0,,0,33570,33570,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0.05,0.05,,1,1,0,0
75,1,1,,1,1,,0,0,,0,10513,10513,,0,1,0,0,,3,3,,3,3,,0,0,,0,0,,0.341666666666667,0.341666666666667,,1,1,0,0
76,0,0,0,0,0,0,0,0,0,0.8,55495.4,277477,40186.8000000001,0,5,0,0,0,0.2,1,0.2,1.8,9,1.7,0,0,0,0,0,0,-0.2803125,-1.4015625,0.105511121961806,2,1,0,1
77,0.5,1,0.5,0,0,0,0,0,0,0.5,6548,13096,0,2,2,0,0,0,1.5,3,4.5,2.5,5,12.5,0,0,0,1,2,0,-0.116666666666667,-0.233333333333333,0.0938888888888888,1,1,0.0003054367745876,1
78,0,0,,0,0,,2,2,,0,538,538,,1,1,0,0,,2,2,,11,11,,1,1,,0,0,,-0.155555555555555,-0.155555555555555,,1,1,0.0018587360594795,1
79,0,0,,1,1,,0,0,,0,17482,17482,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
80,1,1,,0,0,,0,0,,0,2523,2523,,0,1,0,0,,0,0,,6,6,,0,0,,0,0,,-0.225,-0.225,,1,1,0,1
81,0,0,,1,1,,0,0,,0,1335,1335,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
82,0,0,,0,0,,0,0,,0,7572,7572,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
83,0,0,,1,1,,0,0,,0,10189,10189,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
84,0,0,,0,0,,2,2,,0,12207,12207,,0,1,0,0,,1,1,,15,15,,0,0,,0,0,,0,0,,1,1,0,0
85,0,0,,0,0,,0,0,,0,49590,49590,,0,1,0,0,,1,1,,16,16,,0,0,,0,0,,-0.05,-0.05,,1,1,0,1
86,1,1,,0,0,,0,0,,0,50287,50287,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,-0.1,-0.1,,1,1,1.98858551912025E-05,1
87,0,0,,0,0,,0,0,,0,59030,59030,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
88,0,0,0,0,0,0,0,0,0,0.75,2118,8472,0,4,4,0,0,0,1,4,0,3.5,14,1,0,0,0,0,0,0,0.0471230158730158,0.188492063492063,0.045919351536911,1,2,0.0018885741265344,0
89,0,0,,1,1,,0,0,,0,602,602,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.8,-0.8,,1,1,0,1
90,0,0,,0,0,,0,0,,0,52777,52777,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
91,53,106,0,172,344,2,1,2,0,0.5,53408.5,106817,132612.5,2,2,0,0,0,4,8,0,5,10,0,0,0,0,1,2,0,0.6,1.2,0,1,1,3.74472228203376E-05,0
92,0,0,,0,0,,0,0,,0,43257,43257,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
93,0,0,0,0.5,1,0.5,1,2,0,0.5,9243,18486,5832,0,2,0,0,0,2,4,2,9,18,2,0,0,0,0,0,0,0,0,0,2,1,0,0
94,0,0,,0,0,,0,0,,0,343,343,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.0666666666666666,0.0666666666666666,,1,1,0.0029154518950437,0
95,1,1,,0,0,,0,0,,0,1109,1109,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
96,1,1,,0,0,,0,0,,0,1228,1228,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
97,2,4,0,1,2,2,3,6,0,0.5,3099,6198,22898,2,2,0,0,0,1.5,3,4.5,7,14,8,0,0,0,0,0,0,0,0,0,1,2,0.0006453694740238,0
98,0,0,,0,0,,0,0,,0,1706,1706,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.0499999999999999,0.0499999999999999,,1,1,0,0
99,0.222222222222222,10,0.222222222222222,0,0,0,0,0,0,0.977777777777778,84829,3817305,0,45,45,0,0,0,1.48888888888889,67,2.3010101010101,4.95555555555556,223,17.8161616161616,0.0444444444444444,2,0.0434343434343434,0,0,0,0.0192135642135642,0.86461038961039,0.0587368911752028,1,2,0.0005304789635619,0
100,1.15151515151515,38,1.00757575757576,1.09090909090909,36,0.835227272727273,0,0,0,0.96969696969697,9490.30303030303,313180,635.030303030304,2,33,0,0,0,1.54545454545455,51,1.19318181818182,4.12121212121212,136,2.67234848484848,0.0606060606060606,2,0.0587121212121212,0.0606060606060606,2,0.0587121212121212,0.0780729371638462,2.57640692640693,0.0752595020169993,2,2,0.0002107414266555,0
101,0,0,,0,0,,0,0,,0,9076,9076,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.125,-0.125,,1,1,0.000110180696342,1
102,0,0,,0,0,,0,0,,0,11567,11567,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.5,0.5,,1,1,0,0
103,0,0,,0,0,,0,0,,0,4843,4843,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
104,0,0,,0,0,,1,1,,0,10895,10895,,0,1,0,0,,0,0,,2,2,,1,1,,0,0,,-0.625,-0.625,,1,1,0,1
105,0,0,,0,0,,0,0,,0,1999,1999,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.8,0.8,,1,1,0,0
106,0.6,3,1.8,0.4,2,0.8,0.2,1,0.2,0.6,28501.2,142506,1008.19999999999,1,5,1,5,0,0.6,3,1.8,3.8,19,6.2,0,0,0,0.2,1,0.2,0.327272727272727,1.63636363636364,0.183264462809917,2,2,3.50862419827937E-05,0
107,0,0,,0,0,,1,1,,0,15226,15226,,0,1,0,0,,1,1,,12,12,,0,0,,0,0,,0.6,0.6,,1,1,0,0
108,1,1,,0,0,,1,1,,0,7326,7326,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
109,0,0,0,0.333333333333333,1,0.333333333333333,0,0,0,0.666666666666667,5842.66666666667,17528,4962.33333333332,1,3,0,0,0,0.666666666666667,2,0.333333333333333,2.33333333333333,7,2.33333333333333,0,0,0,0,0,0,0,0,0,3,1,0.0001711547238703,0
110,1,1,,1,1,,1,1,,0,68471,68471,,0,1,0,0,,1,1,,11,11,,0,0,,0,0,,0.1,0.1,,1,1,0,0
111,0,0,0,0,0,0,0,0,0,0.5,1005,2010,0,0,2,0,0,0,1,2,2,2,4,2,0,0,0,0,0,0,-0.25,-0.5,0.125,1,2,0,1
112,1,1,,0,0,,2,2,,0,260,260,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,0.266666666666667,0.266666666666667,,1,1,0,0
113,1,2,0,0,0,0,0.5,1,0.5,0,4377,8754,0,2,2,0,0,0,0.5,1,0.5,2.5,5,4.5,0,0,0,0,0,0,-0.2,-0.4,0.08,2,1,0.0004569339730408,1
114,0.5,1,0.5,0,0,0,0.5,1,0.5,0,14535,29070,0,0,2,0,0,0,1.5,3,4.5,9,18,72,0,0,0,0,0,0,0.0277777777777777,0.0555555555555555,0.0015432098765432,1,1,0,0
115,0,0,,0,0,,0,0,,0,14483,14483,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.366666666666667,0.366666666666667,,1,1,0,0
116,2,2,,1,1,,1,1,,0,12469,12469,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
117,0,0,,0,0,,0,0,,0,6512,6512,,0,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.225,0.225,,1,1,0,0
118,0,0,,0,0,,0,0,,0,7623,7623,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.166666666666667,-0.166666666666667,,1,1,0.0001311819493637,1
119,1,2,0,0,0,0,0,0,0,0.5,1614,3228,0,0,2,0,0,0,0,0,0,2.5,5,0.5,0,0,0,0.5,1,0.5,0.234375,0.46875,0.01220703125,1,1,0,0
120,0.666666666666667,2,1.33333333333333,0,0,0,0.333333333333333,1,0.333333333333333,0.333333333333333,34111.3333333333,102334,0.333333333332121,0,3,0,0,0,0.333333333333333,1,0.333333333333333,2.33333333333333,7,0.333333333333333,0,0,0,0,0,0,0.0809523809523809,0.242857142857143,0.0196598639455782,1,2,0,0
121,1,1,,1,1,,0,0,,0,34998,34998,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
122,0,0,0,0,0,0,0,0,0,0.5,278717,557434,1645298,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0.35,0.7,0.245,2,1,3.58786869835712E-06,0
123,1,1,,0,0,,0,0,,0,6764,6764,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,-1,-1,,1,1,0.0001478415138971,1
124,0,0,0,0,0,0,0,0,0,0.5,20681,41362,0,0,2,0,0,0,2.5,5,4.5,4,8,8,0,0,0,0,0,0,-0.075,-0.15,0.01125,1,2,0,1
125,0,0,0,0.5,1,0.5,0.5,1,0.5,0,1933,3866,0,1,2,0,0,0,1.5,3,0.5,5,10,2,1,2,2,0,0,0,0.0024410774410773,0.0048821548821547,0.0358705035767325,1,2,0.0005173305742369,0
126,0.5,1,0.5,0,0,0,1,2,2,0,7942.5,15885,364.5,0,2,0,0,0,3,6,8,14.5,29,0.5,0,0,0,0.5,1,0.5,-0.1375,-0.275,0.0378125,2,1,0,1
127,0,0,0,0,0,0,1,2,0,0.5,1523,3046,0,1,2,0,0,0,1,2,0,6.5,13,0.5,0,0,0,0,0,0,0,0,0,2,1,0.0006565988181221,0
128,3,3,,5,5,,1,1,,0,10046,10046,,1,1,0,0,,2,2,,19,19,,0,0,,0,0,,-0.7,-0.7,,1,1,9.95421063109695E-05,1
129,0,0,,1,1,,2,2,,0,181553,181553,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,0.125,0.125,,1,1,0,0
130,0,0,,0,0,,0,0,,0,5171,5171,,1,1,0,0,,0,0,,6,6,,0,0,,0,0,,0,0,,1,1,0.0001933861922258,0
131,0.333333333333333,1,0.333333333333333,0,0,0,0.333333333333333,1,0.333333333333333,0.333333333333333,14289,42867,0,0,3,0,0,0,3.66666666666667,11,4.33333333333333,7.66666666666667,23,2.33333333333333,0,0,0,0,0,0,-0.175,-0.525,0.026875,1,1,0,1
132,0,0,,0,0,,0,0,,0,4737,4737,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.166666666666667,-0.166666666666667,,1,1,0.0002111040743086,1
133,0.647058823529412,11,0.61764705882353,0.705882352941176,12,1.59558823529412,0,0,0,0.941176470588235,39630.7647058823,673723,38827.3161764702,0,17,0,0,0,0.588235294117647,10,0.25735294117647,1.76470588235294,30,1.19117647058824,0.0588235294117647,1,0.0588235294117647,0.0588235294117647,1,0.0588235294117647,-0.0611519607843137,-1.03958333333333,0.218575814440359,2,2,0,1
134,1,1,,2,2,,0,0,,0,87510,87510,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0.25,0.25,,1,1,0,0
135,0.5,6,0.636363636363636,0.583333333333333,7,0.992424242424242,0,0,0,0.916666666666667,20324,243888,73012.909090909,3,12,0,0,0,0.0833333333333333,1,0.0833333333333333,1.91666666666667,23,6.26515151515152,0.0833333333333333,1,0.0833333333333333,0.0833333333333333,1,0.0833333333333333,0.0435579004329004,0.522694805194805,0.145855418945846,3,2,0.0001476087384373,0
136,0,0,,0,0,,0,0,,0,23688,23688,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0.5,0.5,,1,1,0,0
137,0,0,,0,0,,0,0,,0,7305,7305,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
138,0.5,2,0.333333333333333,0.5,2,0.333333333333333,0.5,2,1,0.5,73606,294424,0,0,4,0,0,0,0.75,3,0.25,4.25,17,9.58333333333333,0,0,0,0,0,0,-0.0541666666666666,-0.216666666666667,0.007662037037037,1,2,0,1
139,0,0,,0,0,,0,0,,0,384,384,,0,1,0,0,,1,1,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
140,0,0,,0,0,,0,0,,0,12412,12412,,0,1,0,0,,1,1,,8,8,,0,0,,1,1,,0,0,,1,1,0,0
141,0,0,0,1,2,0,4,8,2,0,569,1138,18,0,2,0,0,0,2,4,0,15,30,2,0,0,0,0,0,0,0,0,0,2,1,0,0
142,1,2,2,0,0,0,0,0,0,0.5,10247,20494,3872,1,2,0,0,0,2.5,5,0.5,4,8,0,0,0,0,0,0,0,-0.151010101010101,-0.302020202020202,0.0002040608101214,2,1,9.75895384014834E-05,1
143,2,2,,6,6,,1,1,,0,101465,101465,,0,1,0,0,,5,5,,15,15,,0,0,,0,0,,0,0,,1,1,0,0
