,favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
18,0,0,0,0,0,0,0,0,0,0.666666666666667,137.333333333333,412,1.33333333333333,3,3,0,0,0,0,0,0,2.66666666666667,8,5.33333333333333,0,0,0,0,0,0,0.153087797619048,0.459263392857143,0.0703076213395514,1,2,0.0218446601941747,0
19,0,0,,0,0,,0,0,,0,1644,1644,,0,1,0,0,,1,1,,3,3,,0,0,,1,1,,0.125,0.125,,1,1,0,0
20,0,0,,0,0,,0,0,,0,3044,3044,,1,1,0,0,,1,1,,9,9,,1,1,,0,0,,-0.177777777777778,-0.177777777777778,,1,1,0.0003285151116951,1
21,0,0,,0,0,,0,0,,0,7137,7137,,0,1,0,0,,0,0,,2,2,,0,0,,1,1,,0.7,0.7,,1,1,0,0
22,0.333333333333333,1,0.333333333333333,0.666666666666667,2,1.33333333333333,0,0,0,0.666666666666667,11404.3333333333,34213,11285.3333333334,0,3,0,0,0,0,0,0,5.33333333333333,16,46.3333333333333,0,0,0,0,0,0,-0.0027777777777777,-0.0083333333333333,2.3148148148148E-05,3,1,0,1
23,1,1,,0,0,,0,0,,0,176,176,,1,1,0,0,,4,4,,5,5,,0,0,,0,0,,0.05,0.05,,1,1,0.0056818181818181,0
24,0,0,,0,0,,0,0,,0,566,566,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.283333333333333,0.283333333333333,,1,1,0,0
25,0,0,0,0,0,0,0,0,0,0.5,25750,51500,0,1,2,0,0,0,0.5,1,0.5,3.5,7,4.5,0,0,0,0,0,0,-0.2,-0.4,0.08,2,1,3.88349514563107E-05,1
26,0,0,0,0,0,0,0,0,0,0.666666666666667,1091,3273,0,0,3,0,0,0,0.666666666666667,2,1.33333333333333,2.33333333333333,7,2.33333333333333,0.333333333333333,1,0.333333333333333,0,0,0,-0.0518518518518518,-0.155555555555555,0.0080658436213991,1,1,0,1
27,0,0,,0,0,,0,0,,0,11024,11024,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.3,0.3,,1,1,0,0
28,0,0,,0,0,,0,0,,0,671,671,,1,1,0,0,,0,0,,8,8,,0,0,,0,0,,0,0,,1,1,0.0014903129657228,0
29,0,0,,0,0,,0,0,,0,3665,3665,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.5,0.5,,1,1,0,0
30,0,0,,1,1,,2,2,,0,2313,2313,,1,1,0,0,,1,1,,4,4,,0,0,,0,0,,0,0,,1,1,0.0004323389537397,0
31,2,2,,1,1,,0,0,,0,1042,1042,,1,1,0,0,,3,3,,3,3,,0,0,,0,0,,0.05,0.05,,1,1,0.0009596928982725,0
32,0,0,0,0,0,0,0,0,0,0.5,846,1692,0,0,2,0,0,0,0.5,1,0.5,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0
33,0,0,,0,0,,0,0,,0,2671,2671,,1,1,0,0,,3,3,,4,4,,0,0,,0,0,,0,0,,1,1,0.0003743916136278,0
34,0,0,,0,0,,0,0,,0,9,9,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
35,0,0,,0,0,,0,0,,0,74289,74289,,1,1,0,0,,9,9,,20,20,,0,0,,0,0,,0,0,,1,1,1.34609430736717E-05,0
36,0,0,,0,0,,0,0,,0,19088,19088,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
37,0,0,,0,0,,0,0,,0,927,927,,1,1,0,0,,2,2,,7,7,,0,0,,0,0,,0.216666666666667,0.216666666666667,,1,1,0.0010787486515641,0
38,0,0,0,0,0,0,0,0,0,0.75,5637,22548,0,4,4,0,0,0,0.75,3,0.25,1.5,6,1,0,0,0,0,0,0,-0.0330357142857142,-0.132142857142857,0.0609791902872259,1,2,0.0007095973035302,1
39,0,0,,2,2,,0,0,,0,40757,40757,,0,1,0,0,,2,2,,6,6,,0,0,,0,0,,-0.4,-0.4,,1,1,0,1
40,0,0,,0,0,,0,0,,0,5309,5309,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0001883593897155,0
41,0,0,,0,0,,0,0,,0,3633,3633,,1,1,0,0,,1,1,,12,12,,0,0,,0,0,,0.5,0.5,,1,1,0.0002752546105147,0
42,0,0,,0,0,,0,0,,0,1286,1286,,1,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0.0007776049766718,0
43,0,0,,0,0,,0,0,,0,778,778,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0.0012853470437017,0
44,0,0,,0,0,,0,0,,0,35517,35517,,1,1,0,0,,2,2,,11,11,,0,0,,0,0,,0,0,,1,1,2.81555311540952E-05,0
45,1,1,,0,0,,2,2,,0,6955,6955,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
46,0,0,,0,0,,3,3,,0,52722,52722,,0,1,0,0,,2,2,,25,25,,0,0,,0,0,,-0.75,-0.75,,1,1,0,1
47,0,0,,0,0,,0,0,,0,61646,61646,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,1.62216526619732E-05,0
48,0,0,,0,0,,1,1,,0,34487,34487,,1,1,0,0,,1,1,,4,4,,0,0,,0,0,,0,0,,1,1,2.8996433438687E-05,0
49,0,0,,0,0,,0,0,,0,4439,4439,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0002252759630547,0
50,1.5,3,4.5,1,2,2,0,0,0,0.5,99367.5,198735,1200.5,0,2,0,0,0,1.5,3,4.5,3,6,8,0.5,1,0.5,0,0,0,0.184953703703704,0.369907407407407,0.0004527820644718,2,1,0,0
51,1,1,,0,0,,0,0,,0,206,206,,0,1,0,0,,2,2,,4,4,,0,0,,0,0,,0.3,0.3,,1,1,0,0
52,0,0,,0,0,,0,0,,0,102,102,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
53,0,0,,1,1,,0,0,,0,17319,17319,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,5.7740054275651E-05,0
54,82,82,,108,108,,0,0,,0,65989,65989,,0,1,1,1,,2,2,,14,14,,0,0,,0,0,,0,0,,1,1,0,0
55,0,0,,0,0,,0,0,,0,14070,14070,,0,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.1,0.1,,1,1,0,0
56,0,0,,0,0,,0,0,,0,2252,2252,,1,1,0,0,,2,2,,11,11,,0,0,,0,0,,-0.125,-0.125,,1,1,0.0004440497335701,1
57,1,1,,0,0,,0,0,,0,77,77,,0,1,0,0,,0,0,,7,7,,0,0,,0,0,,0.25,0.25,,1,1,0,0
58,0,0,0,0,0,0,0,0,0,0.5,12,24,0,0,2,0,0,0,2,4,8,2.5,5,12.5,0,0,0,0,0,0,0,0,0,1,1,0,0
59,0,0,,2,2,,1,1,,0,848,848,,0,1,0,0,,1,1,,11,11,,0,0,,0,0,,0.3,0.3,,1,1,0,0
60,0,0,,0,0,,0,0,,0,114,114,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.5,-0.5,,1,1,0,1
61,0,0,,0,0,,0,0,,0,4887,4887,,0,1,0,0,,0,0,,4,4,,1,1,,0,0,,-0.625,-0.625,,1,1,0,1
62,0,0,,2,2,,1,1,,0,3115,3115,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.5,0.5,,1,1,0,0
63,1,1,,0,0,,0,0,,0,698,698,,1,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.15,0.15,,1,1,0.0014326647564469,0
64,0,0,,5,5,,0,0,,0,17623,17623,,1,1,1,1,,1,1,,8,8,,0,0,,0,0,,-0.2,-0.2,,1,1,5.67440276910855E-05,1
65,0,0,,0,0,,0,0,,0,12539,12539,,1,1,0,0,,2,2,,5,5,,1,1,,0,0,,-0.35,-0.35,,1,1,7.97511763298509E-05,1
66,9,9,,1,1,,0,0,,0,4155,4155,,0,1,0,0,,3,3,,5,5,,1,1,,1,1,,-0.516666666666667,-0.516666666666667,,1,1,0,1
67,0,0,0,1,2,2,1,2,0,0.5,5172.5,10345,144.5,2,2,0,0,0,1,2,2,7,14,32,0,0,0,0,0,0,0.05,0.1,0.005,2,1,0.0003866602223296,0
68,0,0,,0,0,,1,1,,0,1704,1704,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.125,-0.125,,1,1,0,1
69,1397,1397,,1972,1972,,0,0,,0,1258,1258,,0,1,1,1,,2,2,,4,4,,0,0,,0,0,,-0.225,-0.225,,1,1,0,1
70,0,0,,0,0,,0,0,,0,241,241,,1,1,0,0,,2,2,,7,7,,0,0,,1,1,,0.7,0.7,,1,1,0.0041493775933609,0
71,0,0,,0,0,,0,0,,0,302,302,,1,1,0,0,,0,0,,3,3,,1,1,,0,0,,-0.5,-0.5,,1,1,0.0033112582781456,1
72,0,0,,0,0,,0,0,,0,12859,12859,,1,1,0,0,,2,2,,16,16,,0,0,,0,0,,0,0,,1,1,7.77665448324131E-05,0
73,0,0,,0,0,,0,0,,0,15552,15552,,1,1,0,0,,3,3,,6,6,,0,0,,0,0,,0,0,,1,1,6.43004115226337E-05,0
74,1,1,,0,0,,0,0,,0,11717,11717,,1,1,0,0,,3,3,,3,3,,0,0,,0,0,,0,0,,1,1,0.0000853460783476999,0
75,1,1,,0,0,,0,0,,0,246945,246945,,1,1,0,0,,0,0,,5,5,,0,0,,0,0,,-0.0218749999999999,-0.0218749999999999,,1,1,4.04948470307154E-06,1
76,0,0,,0,0,,0,0,,0,379,379,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
77,0,0,0,0.5,1,0.5,0,0,0,0.5,7402.5,14805,612.5,2,2,0,0,0,0.5,1,0.5,7.5,15,12.5,0,0,0,0,0,0,0.214285714285714,0.428571428571429,0.0918367346938775,2,1,0.0002701789935832,0
78,1,1,,0,0,,0,0,,0,10087,10087,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.325,-0.325,,1,1,9.91375037176564E-05,1
79,0,0,,0,0,,0,0,,0,8660,8660,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0.0001154734411085,0
80,0,0,0,0,0,0,0,0,0,0.5,3639,7278,32,2,2,0,0,0,1,2,0,2,4,2,0,0,0,0,0,0,0.108333333333333,0.216666666666667,0.0234722222222222,2,1,0.0005496015388843,0
81,0,0,,0,0,,0,0,,0,5,5,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
82,2,4,8,3,6,18,2,4,2,0,3240,6480,0,1,2,0,0,0,1,2,2,9,18,32,0,0,0,0.5,1,0.5,0.134090909090909,0.268181818181818,0.0359607438016528,2,1,0.0003086419753086,0
83,0,0,,0,0,,0,0,,0,1239,1239,,0,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
84,1,1,,0,0,,0,0,,0,172,172,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0.005813953488372,0
85,0,0,,0,0,,0,0,,0,96128,96128,,1,1,0,0,,2,2,,10,10,,0,0,,1,1,,0,0,,1,1,1.04027962716378E-05,0
86,0,0,,0,0,,0,0,,0,40063,40063,,1,1,0,0,,1,1,,4,4,,0,0,,1,1,,0.1,0.1,,1,1,2.4960686918104E-05,0
87,0,0,,0,0,,0,0,,0,95756,95756,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,-0.75,-0.75,,1,1,0,1
88,0,0,,0,0,,0,0,,0,8986,8986,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.65,0.65,,1,1,0,0
89,0,0,,0,0,,0,0,,0,177,177,,0,1,0,0,,2,2,,12,12,,0,0,,0,0,,0.5,0.5,,1,1,0,0
90,0,0,,0,0,,0,0,,0,21874,21874,,1,1,0,0,,0,0,,5,5,,0,0,,1,1,,-0.25,-0.25,,1,1,4.5716375605742E-05,1
91,0.5,1,0.5,0,0,0,0,0,0,0.5,699,1398,0,2,2,0,0,0,0.5,1,0.5,5,10,18,0,0,0,0,0,0,0,0,0,1,1,0.0028612303290414,0
92,0,0,,0,0,,0,0,,0,254,254,,1,1,0,0,,0,0,,6,6,,0,0,,0,0,,-1,-1,,1,1,0.0039370078740157,1
93,0,0,,0,0,,0,0,,0,13840,13840,,1,1,0,0,,3,3,,3,3,,0,0,,0,0,,0,0,,1,1,7.22543352601156E-05,0
94,1,1,,0,0,,0,0,,0,37493,37493,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,0,0,,1,1,2.66716453738031E-05,0
95,1,1,,0,0,,0,0,,0,991,991,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.2,0.2,,1,1,0.0010090817356205,0
96,0,0,,1,1,,1,1,,0,946,946,,0,1,0,0,,2,2,,10,10,,0,0,,0,0,,0.52,0.52,,1,1,0,0
97,0.5,1,0.5,0,0,0,0,0,0,0.5,392,784,0,1,2,0,0,0,2,4,0,5.5,11,4.5,0.5,1,0.5,0,0,0,-0.325,-0.65,0.21125,2,1,0.0025510204081632,1
98,0,0,,0,0,,0,0,,0,4233,4233,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0002362390739428,0
99,0,0,,0,0,,0,0,,0,119,119,,1,1,0,0,,2,2,,11,11,,0,0,,0,0,,0.5,0.5,,1,1,0.0084033613445378,0
100,1,1,,0,0,,0,0,,0,1462,1462,,0,1,0,0,,4,4,,4,4,,0,0,,0,0,,0.416666666666667,0.416666666666667,,1,1,0,0
101,0.666666666666667,4,0.666666666666667,0,0,0,0,0,0,0.833333333333333,16246.5,97479,0.300000000000091,6,6,0,0,0,0.666666666666667,4,1.46666666666667,8.16666666666667,49,14.1666666666667,0.166666666666667,1,0.166666666666667,0.166666666666667,1,0.166666666666667,-0.0238492063492063,-0.143095238095238,0.0743650888133031,1,2,0.0003693103129904,1
102,0,0,,0,0,,0,0,,0,4349,4349,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.175,0.175,,1,1,0.0002299379167624,0
103,0,0,,0,0,,0,0,,0,564,564,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.5,-0.5,,1,1,0.00177304964539,1
104,0,0,0,1,2,0,0.5,1,0.5,0,17095.5,34191,0.5,2,2,0,0,0,1.5,3,0.5,15,30,32,0,0,0,0,0,0,0.0681818181818181,0.136363636363636,0.009297520661157,2,1,0.0001169898511304,0
105,1.5,3,0.5,2.5,5,12.5,0,0,0,0.5,42262,84524,0,2,2,0,0,0,1,2,2,3.5,7,4.5,0,0,0,0,0,0,0.46,0.92,0.0072,1,2,4.73238370167053E-05,0
106,0,0,,4,4,,1,1,,0,6410,6410,,1,1,1,1,,0,0,,6,6,,0,0,,0,0,,-0.0499999999999999,-0.0499999999999999,,1,1,0.0001560062402496,1
107,1,1,,0,0,,0,0,,0,23213,23213,,0,1,0,0,,3,3,,9,9,,0,0,,0,0,,0.194444444444444,0.194444444444444,,1,1,0,0
108,0,0,,0,0,,1,1,,0,776,776,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.3,0.3,,1,1,0,0
109,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0.666666666666667,11366,34098,48,0,3,0,0,0,1.66666666666667,5,0.333333333333333,4,12,1,0,0,0,0,0,0,-0.0916666666666666,-0.275,0.0627083333333333,1,2,0,1
110,0,0,,1,1,,0,0,,0,14386,14386,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,6.95120255804254E-05,0
111,0,0,,0,0,,1,1,,0,48594,48594,,0,1,0,0,,2,2,,15,15,,0,0,,0,0,,0,0,,1,1,0,0
112,0,0,,1,1,,0,0,,0,12910,12910,,0,1,0,0,,2,2,,8,8,,0,0,,1,1,,-0.125,-0.125,,1,1,0,1
113,0,0,,1,1,,2,2,,0,4816,4816,,0,1,0,0,,2,2,,7,7,,0,0,,0,0,,0.5,0.5,,1,1,0,0
114,0,0,,0,0,,0,0,,0,8107,8107,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
115,0,0,0,0,0,0,0,0,0,0.666666666666667,47223,141669,28812,2,3,0,0,0,1,3,1,6,18,3,0.333333333333333,1,0.333333333333333,0,0,0,-0.0518518518518518,-0.155555555555555,0.0080658436213991,2,2,4.23522436101052E-05,1
116,0,0,0,0,0,0,1,2,0,0.5,42880,85760,0,2,2,0,0,0,1,2,2,3,6,2,0,0,0,0.5,1,0.5,0.0375,0.075,0.0028125,1,1,4.66417910447761E-05,0
117,0,0,,0,0,,0,0,,0,7155,7155,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0001397624039133,0
118,0,0,0,0.5,1,0.5,0,0,0,0.5,3563,7126,0,2,2,1,2,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,0,0,1,1,0.0005613247263541,0
119,0,0,,0,0,,0,0,,0,15136,15136,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,6.60676532769556E-05,0
120,0,0,0,0,0,0,0,0,0,0.5,1040,2080,0,0,2,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0.5,1,0.5,0.0968749999999999,0.19375,0.0187695312499999,1,1,0,0
121,717,717,,737,737,,0,0,,0,9665,9665,,1,1,0,0,,2,2,,13,13,,0,0,,0,0,,0,0,,1,1,0.0001034661148473,0
122,0,0,,0,0,,0,0,,0,78,78,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
123,0,0,,0,0,,0,0,,0,339,339,,1,1,0,0,,3,3,,7,7,,0,0,,0,0,,0,0,,1,1,0.0029498525073746,0
124,0,0,,0,0,,1,1,,0,2159,2159,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.7625,0.7625,,1,1,0.000463177396943,0
125,1,1,,0,0,,1,1,,0,1689,1689,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.25,0.25,,1,1,0.0005920663114268,0
126,1,1,,0,0,,0,0,,0,1089,1089,,1,1,0,0,,2,2,,5,5,,0,0,,0,0,,0,0,,1,1,0.0009182736455463,0
127,16,16,,166,166,,2,2,,0,70555,70555,,0,1,0,0,,2,2,,8,8,,0,0,,0,0,,0,0,,1,1,0,0
128,0,0,0,0,0,0,0,0,0,0.666666666666667,424,1272,0,3,3,0,0,0,0.333333333333333,1,0.333333333333333,3.66666666666667,11,8.33333333333333,0,0,0,0,0,0,-0.0097222222222222,-0.0291666666666666,0.0002835648148148,1,2,0.0070754716981132,1
129,0,0,,0,0,,2,2,,0,971,971,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.5,0.5,,1,1,0,0
130,7.25,29,140.25,6.75,27,182.25,0.5,2,0.333333333333333,0.5,14538.25,58153,600.250000000007,3,4,0,0,0,0,0,0,1.25,5,0.916666666666667,0.25,1,0.25,0,0,0,0.037334656084656,0.149338624338624,0.100431473258027,2,2,0.0002063522088284,0
131,1,1,,0,0,,0,0,,0,5372,5372,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0.05,0.05,,1,1,0,0
132,1,1,,0,0,,0,0,,0,1232,1232,,0,1,0,0,,2,2,,12,12,,0,0,,2,2,,0.542857142857143,0.542857142857143,,1,1,0,0
133,1,1,,0,0,,0,0,,0,340,340,,1,1,0,0,,0,0,,5,5,,0,0,,1,1,,1,1,,1,1,0.0029411764705882,0
134,0,0,0,0,0,0,0.5,1,0.5,0,1204,2408,0,0,2,0,0,0,1,2,0,11,22,2,0.5,1,0.5,0.5,1,0.5,-0.3125,-0.625,0.1953125,1,2,0,1
135,0,0,,0,0,,0,0,,0,194,194,,1,1,0,0,,1,1,,9,9,,0,0,,1,1,,0.394444444444444,0.394444444444444,,1,1,0.0051546391752577,0
136,16,16,,148,148,,2,2,,0,9320,9320,,0,1,0,0,,3,3,,10,10,,0,0,,1,1,,0.1,0.1,,1,1,0,0
137,0,0,,0,0,,0,0,,0,29222,29222,,0,1,0,0,,1,1,,9,9,,1,1,,0,0,,0.148148148148148,0.148148148148148,,1,1,0,0
138,0.5,2,1,0,0,0,0,0,0,0.75,469,1876,0,0,4,0,0,0,0.75,3,0.916666666666667,6.25,25,1.58333333333333,0,0,0,0,0,0,0,0,0,1,2,0,0
139,0,0,,0,0,,0,0,,0,1,1,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
140,0,0,,0,0,,0,0,,0,5436,5436,,1,1,0,0,,2,2,,20,20,,1,1,,0,0,,-0.490625,-0.490625,,1,1,0.0001839587932303,1
141,0,0,,0,0,,1,1,,0,3998,3998,,1,1,0,0,,3,3,,11,11,,0,0,,0,0,,0.9,0.9,,1,1,0.0002501250625312,0
142,0,0,,0,0,,0,0,,0,2602,2602,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.8,0.8,,1,1,0,0
143,0,0,,0,0,,0,0,,0,7143,7143,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0.0001399972000559,0
144,0,0,,0,0,,0,0,,0,834,834,,1,1,0,0,,2,2,,2,2,,0,0,,1,1,,0,0,,1,1,0.001199040767386,0
145,0.333333333333333,1,0.333333333333333,2.66666666666667,8,21.3333333333333,0,0,0,0.666666666666667,11162,33486,3,2,3,0,0,0,0.666666666666667,2,0.333333333333333,4,12,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.366071428571428,1.09821428571429,0.357382015306122,3,1,0.0001791793585378,0
146,2,2,,0,0,,0,0,,0,10833,10833,,0,1,0,0,,2,2,,14,14,,0,0,,0,0,,-0.2,-0.2,,1,1,0,1
147,1,1,,0,0,,0,0,,0,3322,3322,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0.5,0.5,,1,1,0,0
148,1,1,,1,1,,1,1,,0,3170,3170,,0,1,0,0,,5,5,,22,22,,0,0,,0,0,,0.5,0.5,,1,1,0,0
149,0,0,,0,0,,2,2,,0,1848,1848,,1,1,0,0,,3,3,,9,9,,0,0,,0,0,,0,0,,1,1,0.0005411255411255,0
150,0,0,,0,0,,0,0,,0,32349,32349,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
151,0.5,1,0.5,1.5,3,4.5,0,0,0,0.5,44,88,0,0,2,0,0,0,1,2,0,7.5,15,0.5,0,0,0,0,0,0,0,0,0,2,1,0,0
152,1,1,,0,0,,0,0,,0,9662,9662,,1,1,0,0,,13,13,,13,13,,0,0,,0,0,,0.5,0.5,,1,1,0.0001034982405299,0
153,0,0,,0,0,,0,0,,0,8831,8831,,1,1,0,0,,3,3,,15,15,,0,0,,0,0,,0.0603174603174603,0.0603174603174603,,1,1,0.0001132374589514,0
154,0,0,,0,0,,0,0,,0,27,27,,1,1,0,0,,0,0,,1,1,,1,1,,1,1,,-0.2,-0.2,,1,1,0.037037037037037,1
155,0,0,,0,0,,0,0,,0,586,586,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
156,2,2,,0,0,,0,0,,0,25514,25514,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,3.91941679078153E-05,0
157,0,0,,0,0,,0,0,,0,2044,2044,,1,1,0,0,,2,2,,2,2,,0,0,,1,1,,0.0375,0.0375,,1,1,0.0004892367906066,0
158,0,0,,0,0,,3,3,,0,782,782,,1,1,0,0,,4,4,,11,11,,0,0,,1,1,,0,0,,1,1,0.0012787723785166,0
159,0,0,,0,0,,0,0,,0,179,179,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0.0055865921787709,0
