favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
3.0,6,8.0,0.5,1,0.5,0.0,0,0.0,0.5,6995.0,13990,0.0,2,2,0.0,0,0.0,0.5,1,0.5,3.5,7,24.5,0.0,0,0.0,0.0,0,0.0,0.09166666666666665,0.1833333333333333,0.01680555555555555,1,1,0.0002859185132237312,0
1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.5,12220.0,24440,0.0,2,2,0.0,0,0.0,3.0,6,2.0,8.0,16,0.0,0.0,0,0.0,0.0,0,0.0,0.14285714285714285,0.2857142857142857,0.04081632653061224,1,1,0.00016366612111292964,0
0.0,0,,0.0,0,,0.0,0,,0.0,16176.0,16176,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.25,0.25,,1,1,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,17211.0,17211,,0,1,0.0,0,,2.0,2,,6.0,6,,0.0,0,,0.0,0,,-0.3428571428571428,-0.3428571428571428,,1,1,0.0,0
0.0,0,,1.0,1,,2.0,2,,0.0,6398.0,6398,,0,1,0.0,0,,1.0,1,,14.0,14,,0.0,0,,0.0,0,,0.0625,0.0625,,1,1,0.0,0
0.0,0,0.0,0.3333333333333333,2,0.6666666666666667,0.0,0,0.0,0.8333333333333334,1786.5,10719,181.49999999999974,5,6,0.0,0,0.0,0.0,0,0.0,1.5,9,1.9,0.0,0,0.0,0.3333333333333333,2,0.26666666666666666,0.0027777777777777666,0.0166666666666666,4.629629629629592e-05,2,2,0.00279876854184159,0
0.0,0,,0.0,0,,0.0,0,,0.0,20488.0,20488,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,-0.2,-0.2,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,30138.0,30138,,0,1,0.0,0,,1.0,1,,6.0,6,,0.0,0,,0.0,0,,1.0,1.0,,1,1,0.0,0
2.0,2,,5.0,5,,1.0,1,,0.0,144432.0,144432,,0,1,0.0,0,,1.0,1,,8.0,8,,0.0,0,,1.0,1,,0.1928571428571428,0.1928571428571428,,1,1,0.0,0
0.9090909090909091,10,2.690909090909091,0.7272727272727273,8,1.018181818181818,0.09090909090909091,1,0.09090909090909091,0.8181818181818181,46357.0,509927,0.0,11,11,0.0,0,0.0,0.18181818181818182,2,0.16363636363636364,5.181818181818182,57,4.563636363636363,0.0,0,0.0,0.18181818181818182,2,0.16363636363636364,0.13755411255411254,1.513095238095238,0.06654765125747268,1,2,0.00023728886683780227,0
0.0,0,,0.0,0,,0.0,0,,0.0,921.0,921,,1,1,0.0,0,,2.0,2,,3.0,3,,0.0,0,,0.0,0,,-0.1,-0.1,,1,1,0.0010857763300760044,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,231.0,462,0.0,0,2,0.0,0,0.0,1.0,2,0.0,1.0,2,0.0,1.0,2,0.0,0.0,0,0.0,-0.0357142857142857,-0.0714285714285714,0.020963718820861642,1,1,0.0,0
0.2,1,0.20000000000000004,0.0,0,0.0,0.0,0,0.0,0.8,21171.0,105855,0.0,5,5,0.0,0,0.0,2.2,11,4.2,5.4,27,3.3,0.0,0,0.0,0.0,0,0.0,-0.025,-0.125,0.003125,1,1,0.00023617212224269049,0
0.0,0,,1.0,1,,1.0,1,,0.0,9023.0,9023,,0,1,0.0,0,,2.0,2,,14.0,14,,0.0,0,,1.0,1,,0.4,0.4,,1,1,0.0,0
1.0,1,,0.0,0,,2.0,2,,0.0,2653.0,2653,,1,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0003769317753486619,0
1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.5,18398.0,36796,0.0,2,2,0.0,0,0.0,3.0,6,0.0,4.0,8,0.0,0.0,0,0.0,0.5,1,0.5,0.0875,0.175,0.015312499999999998,1,1,0.00010870746820306555,0
0.0,0,,0.0,0,,2.0,2,,0.0,21555.0,21555,,0,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8,1934.0,9670,0.0,0,5,0.0,0,0.0,1.6,8,3.8,4.4,22,3.3,0.2,1,0.20000000000000004,0.0,0,0.0,-0.031428571428571424,-0.1571428571428571,0.00493877551020408,1,2,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,1696.0,1696,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,506.0,506,,0,1,0.0,0,,1.0,1,,9.0,9,,0.0,0,,0.0,0,,0.0699999999999999,0.0699999999999999,,1,1,0.0,0
0.0,0,,1.0,1,,1.0,1,,0.0,9226.0,9226,,1,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.0999999999999999,0.0999999999999999,,1,1,0.00010838933448948623,0
0.0,0,,0.0,0,,1.0,1,,0.0,3369.0,3369,,1,1,0.0,0,,2.0,2,,7.0,7,,0.0,0,,0.0,0,,-0.4,-0.4,,1,1,0.00029682398337785694,0
0.0,0,,0.0,0,,0.0,0,,0.0,257.0,257,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0038910505836575876,0
0.0,0,,1.0,1,,0.0,0,,0.0,99.0,99,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,27106.0,27106,,0,1,0.0,0,,4.0,4,,6.0,6,,0.0,0,,0.0,0,,0.2,0.2,,1,1,0.0,0
2.0,2,,0.0,0,,0.0,0,,0.0,1860.0,1860,,1,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,-0.1666666666666666,-0.1666666666666666,,1,1,0.0005376344086021505,0
1.0,1,,0.0,0,,1.0,1,,0.0,1880.0,1880,,1,1,0.0,0,,3.0,3,,4.0,4,,0.0,0,,0.0,0,,-0.6,-0.6,,1,1,0.0005319148936170213,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9411764705882353,648.0,11016,0.0,0,17,0.0,0,0.0,1.3529411764705883,23,0.4926470588235295,6.0588235294117645,103,5.1838235294117645,0.17647058823529413,3,0.15441176470588236,0.17647058823529413,3,0.15441176470588236,0.028540305010893236,0.485185185185185,0.03844920645727427,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,66150.0,66150,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.625,0.625,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,3393.0,3393,,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1.0,1,,0.5,0.5,,1,1,0.0002947244326554671,0
0.5,1,0.5,1.0,2,2.0,1.0,2,2.0,0.0,20860.0,41720,1191968.0,0,2,0.0,0,0.0,1.5,3,4.5,6.5,13,24.5,0.0,0,0.0,0.5,1,0.5,-0.2,-0.4,0.605,2,1,0.0,0
1.25,10,2.5,0.875,7,1.5535714285714284,0.125,1,0.12500000000000003,0.75,21185.125,169481,9711.553571428618,0,8,0.0,0,0.0,1.25,10,0.7857142857142857,3.75,30,4.2142857142857135,0.25,2,0.21428571428571427,0.125,1,0.12500000000000003,0.09218750000000002,0.7375000000000002,0.06154538001543209,4,2,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,21344.0,21344,,0,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
29.0,58,0.0,106.5,213,0.5,1.0,2,0.0,0.5,40898.0,81796,385442.0,2,2,1.0,2,0.0,2.0,4,0.0,15.0,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,4.8902146804244705e-05,0
0.0,0,,0.0,0,,2.0,2,,0.0,2168.0,2168,,1,1,0.0,0,,2.0,2,,11.0,11,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00046125461254612545,0
0.0,0,,0.0,0,,0.0,0,,0.0,72155.0,72155,,0,1,0.0,0,,0.0,0,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,3.0,3,,1.0,1,,0.0,24077.0,24077,,0,1,0.0,0,,2.0,2,,14.0,14,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,15296.0,30592,0.0,0,2,0.0,0,0.0,2.5,5,4.5,5.5,11,12.5,0.5,1,0.5,1.0,2,2.0,-0.175,-0.35,0.06124999999999999,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1309.0,1309,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,1.0,1,,0.1333333333333333,0.1333333333333333,,1,1,0.0,0
183.11111111111111,1648,111907.86111111111,262.0,2358,152410.25,1.1111111111111112,10,1.1111111111111112,0.7777777777777778,29947.88888888889,269531,12209.361111111064,0,9,0.0,0,0.0,2.2222222222222223,20,7.194444444444445,6.777777777777778,61,25.194444444444443,0.4444444444444444,4,0.7777777777777778,0.0,0,0.0,0.057710262345679,0.519392361111111,0.02611603253734782,1,3,0.0,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,39410.0,78820,392.0,0,2,0.0,0,0.0,2.0,4,0.0,5.5,11,0.5,0.0,0,0.0,0.0,0,0.0,-0.2,-0.4,0.08000000000000002,2,1,0.0,0
0.0,0,,0.0,0,,2.0,2,,0.0,39899.0,39899,,0,1,0.0,0,,2.0,2,,20.0,20,,0.0,0,,0.0,0,,-0.490625,-0.490625,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,644.0,1288,0.0,0,2,0.0,0,0.0,2.5,5,0.5,3.0,6,2.0,0.0,0,0.0,0.0,0,0.0,-0.1875,-0.375,0.0703125,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,15094.0,15094,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,-0.1,-0.1,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,128.0,256,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,-0.07777777777777775,-0.1555555555555555,0.012098765432098757,1,2,0.0,0
2.0,2,,0.0,0,,1.0,1,,0.0,1276.0,1276,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.25,0.25,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,1.5,3,0.5,0.0,11665.0,23330,0.0,2,2,0.0,0,0.0,3.0,6,0.0,6.5,13,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.00017145306472353194,0
0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,12863.0,25726,1800.0,1,2,0.0,0,0.0,1.5,3,0.5,8.0,16,8.0,0.0,0,0.0,0.0,0,0.0,0.1,0.2,0.020000000000000004,2,1,7.774236181295187e-05,0
0.0,0,,0.0,0,,1.0,1,,0.0,18973.0,18973,,1,1,0.0,0,,1.0,1,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,5.270647762610025e-05,0
1.0,2,2.0,0.0,0,0.0,0.0,0,0.0,0.5,9364.5,18729,1104.5,0,2,0.0,0,0.0,1.0,2,0.0,2.5,5,4.5,0.0,0,0.0,0.5,1,0.5,0.17812500000000003,0.35625000000000007,0.77345703125,2,1,0.0,0
2.0,2,,0.0,0,,0.0,0,,0.0,2011.0,2011,,0,1,0.0,0,,7.0,7,,10.0,10,,0.0,0,,1.0,1,,0.2666666666666666,0.2666666666666666,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,17997.0,53991,243.0,1,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,5.556481635828194e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,97031.0,97031,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,-0.1,-0.1,,1,1,0.0,0
87.66666666666667,263,5504.333333333333,91.0,273,6211.0,1.3333333333333333,4,1.3333333333333335,0.33333333333333337,21215.0,63645,84484.0,0,3,0.0,0,0.0,1.3333333333333333,4,1.3333333333333335,9.333333333333334,28,21.333333333333336,0.0,0,0.0,0.6666666666666666,2,1.3333333333333335,0.5,1.5,0.030000000000000013,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,36.0,36,,1,1,0.0,0,,4.0,4,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.027777777777777776,0
0.0,0,,0.0,0,,0.0,0,,0.0,1843.0,1843,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
2.0,2,,1.0,1,,0.0,0,,0.0,3484.0,3484,,0,1,0.0,0,,0.0,0,,10.0,10,,0.0,0,,0.0,0,,0.0595238095238095,0.0595238095238095,,1,1,0.0,0
3.0,3,,0.0,0,,0.0,0,,0.0,67817.0,67817,,0,1,0.0,0,,1.0,1,,9.0,9,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,7644.0,7644,,0,1,0.0,0,,2.0,2,,4.0,4,,0.0,0,,0.0,0,,0.3041666666666666,0.3041666666666666,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,51592.0,51592,,0,1,0.0,0,,1.0,1,,3.0,3,,1.0,1,,0.0,0,,-0.7,-0.7,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,8825.0,8825,,0,1,0.0,0,,2.0,2,,5.0,5,,0.0,0,,0.0,0,,0.2857142857142857,0.2857142857142857,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,8611.0,17222,0.0,0,2,0.0,0,0.0,6.0,12,2.0,7.5,15,0.5,0.0,0,0.0,0.0,0,0.0,0.0083333333333333,0.0166666666666666,0.00013888888888888778,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,6468.0,6468,,0,1,0.0,0,,1.0,1,,6.0,6,,1.0,1,,0.0,0,,0.6222222222222222,0.6222222222222222,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,4390.0,4390,,0,1,0.0,0,,3.0,3,,5.0,5,,1.0,1,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,33570.0,33570,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.05,0.05,,1,1,0.0,0
1.0,1,,1.0,1,,0.0,0,,0.0,10513.0,10513,,0,1,0.0,0,,3.0,3,,3.0,3,,0.0,0,,0.0,0,,0.3416666666666667,0.3416666666666667,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8,55495.4,277477,40186.80000000007,0,5,0.0,0,0.0,0.2,1,0.2,1.8,9,1.7000000000000002,0.0,0,0.0,0.0,0,0.0,-0.2803125,-1.4015625,0.10551112196180557,2,1,0.0,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,6548.0,13096,0.0,2,2,0.0,0,0.0,1.5,3,4.5,2.5,5,12.5,0.0,0,0.0,1.0,2,0.0,-0.11666666666666665,-0.2333333333333333,0.09388888888888888,1,1,0.00030543677458766036,0
0.0,0,,0.0,0,,2.0,2,,0.0,538.0,538,,1,1,0.0,0,,2.0,2,,11.0,11,,1.0,1,,0.0,0,,-0.1555555555555555,-0.1555555555555555,,1,1,0.0018587360594795538,0
0.0,0,,1.0,1,,0.0,0,,0.0,17482.0,17482,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,2523.0,2523,,0,1,0.0,0,,0.0,0,,6.0,6,,0.0,0,,0.0,0,,-0.225,-0.225,,1,1,0.0,0
0.0,0,,1.0,1,,0.0,0,,0.0,1335.0,1335,,0,1,0.0,0,,1.0,1,,6.0,6,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,7572.0,7572,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,1.0,1,,0.0,0,,0.0,10189.0,10189,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,2.0,2,,0.0,12207.0,12207,,0,1,0.0,0,,1.0,1,,15.0,15,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,49590.0,49590,,0,1,0.0,0,,1.0,1,,16.0,16,,0.0,0,,0.0,0,,-0.05,-0.05,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,50287.0,50287,,1,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,-0.1,-0.1,,1,1,1.9885855191202498e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,59030.0,59030,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.75,2118.0,8472,0.0,4,4,0.0,0,0.0,1.0,4,0.0,3.5,14,1.0,0.0,0,0.0,0.0,0,0.0,0.04712301587301587,0.1884920634920635,0.04591935153691106,1,2,0.0018885741265344666,0
0.0,0,,1.0,1,,0.0,0,,0.0,602.0,602,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,-0.8,-0.8,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,52777.0,52777,,0,1,0.0,0,,1.0,1,,9.0,9,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
53.0,106,0.0,172.0,344,2.0,1.0,2,0.0,0.5,53408.5,106817,132612.5,2,2,0.0,0,0.0,4.0,8,0.0,5.0,10,0.0,0.0,0,0.0,1.0,2,0.0,0.6000000000000001,1.2000000000000002,0.0,1,1,3.744722282033759e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,43257.0,43257,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.5,1,0.5,1.0,2,0.0,0.5,9243.0,18486,5832.0,0,2,0.0,0,0.0,2.0,4,2.0,9.0,18,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,343.0,343,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0666666666666666,0.0666666666666666,,1,1,0.0029154518950437317,0
1.0,1,,0.0,0,,0.0,0,,0.0,1109.0,1109,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,1228.0,1228,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
2.0,4,0.0,1.0,2,2.0,3.0,6,0.0,0.5,3099.0,6198,22898.0,2,2,0.0,0,0.0,1.5,3,4.5,7.0,14,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0006453694740238787,0
0.0,0,,0.0,0,,0.0,0,,0.0,1706.0,1706,,0,1,0.0,0,,0.0,0,,4.0,4,,0.0,0,,0.0,0,,0.0499999999999999,0.0499999999999999,,1,1,0.0,0
0.2222222222222222,10,0.2222222222222223,0.0,0,0.0,0.0,0,0.0,0.9777777777777777,84829.0,3817305,0.0,45,45,0.0,0,0.0,1.488888888888889,67,2.301010101010101,4.955555555555556,223,17.81616161616162,0.044444444444444446,2,0.04343434343434343,0.0,0,0.0,0.01921356421356422,0.8646103896103899,0.058736891175202866,1,2,0.0005304789635619894,0
1.1515151515151516,38,1.0075757575757576,1.0909090909090908,36,0.8352272727272727,0.0,0,0.0,0.9696969696969697,9490.30303030303,313180,635.0303030303039,2,33,0.0,0,0.0,1.5454545454545454,51,1.193181818181818,4.121212121212121,136,2.6723484848484853,0.06060606060606061,2,0.058712121212121215,0.06060606060606061,2,0.05871212121212122,0.07807293716384625,2.5764069264069263,0.07525950201699937,2,2,0.00021074142665559743,0
0.0,0,,0.0,0,,0.0,0,,0.0,9076.0,9076,,1,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,-0.125,-0.125,,1,1,0.00011018069634200089,0
0.0,0,,0.0,0,,0.0,0,,0.0,11567.0,11567,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,4843.0,4843,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,10895.0,10895,,0,1,0.0,0,,0.0,0,,2.0,2,,1.0,1,,0.0,0,,-0.625,-0.625,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1999.0,1999,,0,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.8,0.8,,1,1,0.0,0
0.6,3,1.8,0.4,2,0.8000000000000002,0.2,1,0.20000000000000004,0.6,28501.2,142506,1008.1999999999871,1,5,1.0,5,0.0,0.6,3,1.8,3.8,19,6.199999999999999,0.0,0,0.0,0.2,1,0.20000000000000004,0.32727272727272727,1.6363636363636362,0.18326446280991737,2,2,3.508624198279371e-05,0
0.0,0,,0.0,0,,1.0,1,,0.0,15226.0,15226,,0,1,0.0,0,,1.0,1,,12.0,12,,0.0,0,,0.0,0,,0.6,0.6,,1,1,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,7326.0,7326,,0,1,0.0,0,,2.0,2,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.6666666666666667,5842.666666666667,17528,4962.333333333315,1,3,0.0,0,0.0,0.6666666666666666,2,0.33333333333333337,2.3333333333333335,7,2.3333333333333335,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1,0.0001711547238703788,0
1.0,1,,1.0,1,,1.0,1,,0.0,68471.0,68471,,0,1,0.0,0,,1.0,1,,11.0,11,,0.0,0,,0.0,0,,0.1,0.1,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1005.0,2010,0.0,0,2,0.0,0,0.0,1.0,2,2.0,2.0,4,2.0,0.0,0,0.0,0.0,0,0.0,-0.25,-0.5,0.125,1,2,0.0,0
1.0,1,,0.0,0,,2.0,2,,0.0,260.0,260,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.2666666666666666,0.2666666666666666,,1,1,0.0,0
1.0,2,0.0,0.0,0,0.0,0.5,1,0.5,0.0,4377.0,8754,0.0,2,2,0.0,0,0.0,0.5,1,0.5,2.5,5,4.5,0.0,0,0.0,0.0,0,0.0,-0.2,-0.4,0.08000000000000002,2,1,0.0004569339730408956,0
0.5,1,0.5,0.0,0,0.0,0.5,1,0.5,0.0,14535.0,29070,0.0,0,2,0.0,0,0.0,1.5,3,4.5,9.0,18,72.0,0.0,0,0.0,0.0,0,0.0,0.02777777777777775,0.0555555555555555,0.0015432098765432065,1,1,0.0,0
