favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
1.0,1,,0.0,0,,0.0,0,,0.0,31090.0,31090,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.5,1,0.5,0.5,1,0.5,0.0,0,0.0,0.5,18392.0,36784,6050.0,0,2,0.0,0,0.0,1.5,3,0.5,7.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,20.0,20,,0,1,0.0,0,,1.0,1,,6.0,6,,0.0,0,,0.0,0,,0.45625,0.45625,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,20658.0,20658,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,4204.0,12612,192.0,0,3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4000000000000001,1.2000000000000002,0.0,3,1,0.0,0
0.5714285714285714,4,0.6190476190476192,0.2857142857142857,2,0.5714285714285715,0.0,0,0.0,0.8571428571428572,20605.571428571428,144239,46.28571428571195,0,7,0.0,0,0.0,0.8571428571428571,6,0.4761904761904762,5.714285714285714,40,18.571428571428573,0.0,0,0.0,0.14285714285714285,1,0.14285714285714288,0.10952380952380955,0.7666666666666668,0.21285714285714286,3,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,5315.0,5315,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00018814675446848542,0
0.4,4,0.48888888888888893,0.4,4,0.7111111111111111,0.3,3,0.4555555555555555,0.7,6259.0,62590,266.88888888888516,0,10,0.0,0,0.0,1.7,17,1.3444444444444443,4.1,41,3.2111111111111112,0.0,0,0.0,0.1,1,0.09999999999999999,0.16063492063492063,1.6063492063492062,0.04939380196523053,4,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,595.0,595,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.3111111111111111,0.3111111111111111,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,129485.0,129485,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,3281.0,3281,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00030478512648582747,0
2.0,2,,2.0,2,,0.0,0,,0.0,1312.0,1312,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.2073593073593073,0.2073593073593073,,1,1,0.0,0
0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,76.0,228,0.0,0,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,4.0,12,9.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0
3.0,3,,1.0,1,,0.0,0,,0.0,726.0,726,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,23380.0,23380,,0,1,0.0,0,,0.0,0,,5.0,5,,0.0,0,,1.0,1,,0.2083333333333333,0.2083333333333333,,1,1,0.0,0
2.6,13,9.8,1.2,6,1.7,0.0,0,0.0,0.8,8945.6,44728,136.3000000000004,2,5,0.0,0,0.0,2.0,10,3.5,3.8,19,16.2,0.2,1,0.20000000000000004,0.0,0,0.0,-0.1514285714285714,-0.7571428571428571,0.04322448979591837,5,1,0.0002235736004292613,0
2.0,2,,0.0,0,,0.0,0,,0.0,327.0,327,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,2576.5,5153,4.5,2,2,0.0,0,0.0,1.0,2,0.0,2.0,4,2.0,0.0,0,0.0,0.0,0,0.0,0.125,0.25,0.03125,1,2,0.0007762468464971861,0
0.0,0,,0.0,0,,1.0,1,,0.0,7996.0,7996,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,11586.0,11586,,0,1,0.0,0,,3.0,3,,8.0,8,,0.0,0,,0.0,0,,0.2599999999999999,0.2599999999999999,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,1.0,2,2.0,0.0,1940.0,3880,0.0,1,2,0.0,0,0.0,3.0,6,0.0,14.5,29,24.5,0.0,0,0.0,0.0,0,0.0,-0.1,-0.2,0.020000000000000004,2,1,0.0005154639175257732,0
0.0,0,,0.0,0,,0.0,0,,0.0,2137.0,2137,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,-0.8,-0.8,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,3693.0,3693,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,-0.5208333333333333,-0.5208333333333333,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,3766.0,3766,,0,1,0.0,0,,1.0,1,,11.0,11,,0.0,0,,0.0,0,,0.4619047619047619,0.4619047619047619,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,501.0,501,,1,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.1,0.1,,1,1,0.001996007984031936,0
2.0,4,8.0,1.5,3,4.5,0.0,0,0.0,0.5,433.5,867,112.5,0,2,0.0,0,0.0,2.0,4,0.0,8.5,17,60.5,0.0,0,0.0,0.0,0,0.0,0.021875,0.04375,0.0009570312499999999,1,2,0.0,0
0.0,0,,1.0,1,,1.0,1,,0.0,1047.0,1047,,0,1,0.0,0,,1.0,1,,12.0,12,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,5455.0,10910,0.0,2,2,0.0,0,0.0,0.0,0,0.0,3.5,7,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.00036663611365719525,0
2.0,2,,7.0,7,,0.0,0,,0.0,43409.0,43409,,0,1,0.0,0,,1.0,1,,8.0,8,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
60.5,121,1104.5,300.0,600,18050.0,2.0,4,0.0,0.5,1724.5,3449,12.5,1,2,0.0,0,0.0,1.5,3,0.5,12.5,25,0.5,0.0,0,0.0,0.0,0,0.0,-0.1,-0.2,0.020000000000000004,1,2,0.0005798782255726297,0
48.0,96,1800.0,138.0,276,882.0,2.0,4,0.0,0.5,3686.5,7373,312.5,1,2,0.0,0,0.0,2.0,4,0.0,10.0,20,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0002712600027126,0
2.0,122,84.00000000000006,2.80327868852459,171,408.6273224043714,0.08196721311475409,5,0.07650273224043716,0.9672131147540983,54778.83606557377,3341509,24387.33934426307,61,61,0.0,0,0.0,0.639344262295082,39,0.6344262295081968,7.557377049180328,461,8.850819672131143,0.08196721311475409,5,0.07650273224043717,0.09836065573770492,6,0.09016393442622948,-0.04951799538121259,-3.0205977182539683,0.0768549467062945,1,2,0.001113568749927054,0
0.0,0,,0.0,0,,0.0,0,,0.0,5657.0,5657,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,14623.0,14623,,0,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1817.0,1817,,0,1,0.0,0,,0.0,0,,4.0,4,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
1.0,3,1.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,7000.666666666667,21002,8.333333333332575,0,3,0.0,0,0.0,2.0,6,4.0,4.666666666666667,14,6.333333333333333,0.0,0,0.0,0.6666666666666666,2,0.33333333333333337,-0.024999999999999998,-0.075,0.001875,1,2,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,6175.0,12350,32.0,1,2,0.0,0,0.0,1.5,3,0.5,2.0,4,2.0,0.0,0,0.0,0.5,1,0.5,0.35,0.7,0.24499999999999997,2,1,0.00016194331983805668,0
0.0,0,,0.0,0,,0.0,0,,0.0,223.0,223,,0,1,0.0,0,,3.0,3,,5.0,5,,1.0,1,,0.0,0,,-0.4916666666666667,-0.4916666666666667,,1,1,0.0,0
156.0,156,,303.0,303,,1.0,1,,0.0,36931.0,36931,,0,1,0.0,0,,2.0,2,,13.0,13,,0.0,0,,0.0,0,,-0.4,-0.4,,1,1,0.0,0
21.0,63,1323.0,52.0,156,8112.0,0.3333333333333333,1,0.33333333333333337,0.33333333333333337,4752.0,14256,0.0,0,3,0.0,0,0.0,1.3333333333333333,4,2.3333333333333335,4.0,12,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0
0.2,1,0.20000000000000004,0.2,1,0.20000000000000004,0.0,0,0.0,0.8,7348.0,36740,0.0,5,5,0.0,0,0.0,0.2,1,0.2,1.0,5,2.0,0.0,0,0.0,0.0,0,0.0,0.05,0.25,0.012500000000000002,1,2,0.0006804572672836146,0
0.0,0,,0.0,0,,0.0,0,,0.0,4745.0,4745,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,15.0,15,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,9066.0,9066,,0,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,0.0,0,,-0.025,-0.025,,1,1,0.0,0
2.0,2,,0.0,0,,0.0,0,,0.0,15741.0,15741,,0,1,0.0,0,,0.0,0,,4.0,4,,0.0,0,,0.0,0,,0.625,0.625,,1,1,0.0,0
1.0,2,2.0,0.0,0,0.0,0.0,0,0.0,0.5,588.5,1177,0.5,0,2,0.0,0,0.0,1.5,3,4.5,3.0,6,8.0,0.0,0,0.0,0.0,0,0.0,-0.4,-0.8,0.32000000000000006,2,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,318592.0,318592,,0,1,0.0,0,,0.0,0,,6.0,6,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,6172.5,12345,2112.5,0,2,0.0,0,0.0,1.5,3,4.5,2.5,5,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,666.0,666,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,8553.0,8553,,0,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.1928571428571428,0.1928571428571428,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,115236.0,115236,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,5503.0,5503,,0,1,0.0,0,,3.0,3,,4.0,4,,0.0,0,,0.0,0,,0.225,0.225,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,350.0,350,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.2,0.2,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,218844.0,218844,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,1.0,1,,0.8,0.8,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,34440.0,68880,0.0,0,2,0.0,0,0.0,0.0,0,0.0,2.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1.0,0.5,1,1,0.0,0
0.375,3,0.2678571428571429,0.125,1,0.12500000000000003,0.125,1,0.12500000000000003,0.75,328.75,2630,0.4999999999999988,0,8,0.0,0,0.0,1.25,10,0.5,3.625,29,6.553571428571429,0.0,0,0.0,0.0,0,0.0,0.08162878787878787,0.653030303030303,0.0161553440246622,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,693.0,693,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,1.0,1,,0.0402777777777777,0.0402777777777777,,1,1,0.001443001443001443,0
0.0,0,,0.0,0,,0.0,0,,0.0,38635.0,38635,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,128908.0,257816,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,1.0,2,0.0,0.04999999999999999,0.09999999999999998,0.125,1,2,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8571428571428572,27424.571428571428,191972,847.285714285705,6,7,0.0,0,0.0,2.5714285714285716,18,0.9523809523809524,7.714285714285714,54,15.904761904761905,0.0,0,0.0,0.0,0,0.0,0.02627164502164503,0.1839015151515152,0.04232666047651843,4,2,0.00021878190569458045,0
0.0,0,,0.0,0,,0.0,0,,0.0,36601.0,36601,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,1.0,1,,0.25,0.25,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,6925.0,6925,,0,1,0.0,0,,2.0,2,,6.0,6,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,3965.0,3965,,1,1,0.0,0,,0.0,0,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00025220680958385876,0
1.0,1,,0.0,0,,1.0,1,,0.0,6.0,6,,0,1,0.0,0,,1.0,1,,14.0,14,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,20160.0,20160,,0,1,0.0,0,,2.0,2,,16.0,16,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
175.0,175,,333.0,333,,2.0,2,,0.0,20163.0,20163,,0,1,0.0,0,,1.0,1,,12.0,12,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
0.0,0,,2.0,2,,1.0,1,,0.0,147619.0,147619,,0,1,0.0,0,,0.0,0,,5.0,5,,0.0,0,,0.0,0,,0.425,0.425,,1,1,0.0,0
6.0,6,,1.0,1,,0.0,0,,0.0,19592.0,19592,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
2.0,2,,0.0,0,,2.0,2,,0.0,35338.0,35338,,0,1,0.0,0,,0.0,0,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,8668.0,8668,,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00011536686663590217,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,381.0,762,0.0,2,2,0.0,0,0.0,2.5,5,4.5,3.5,7,0.5,0.5,1,0.5,0.5,1,0.5,2.7755575615628914e-17,5.551115123125783e-17,1.5407439555097887e-33,1,1,0.005249343832020997,0
0.0,0,,0.0,0,,0.0,0,,0.0,4618.0,4618,,0,1,0.0,0,,1.0,1,,4.0,4,,1.0,1,,0.0,0,,-0.6999999999999998,-0.6999999999999998,,1,1,0.0,0
214.0,214,,458.0,458,,3.0,3,,0.0,57278.0,57278,,0,1,0.0,0,,1.0,1,,11.0,11,,0.0,0,,0.0,0,,0.1551136363636363,0.1551136363636363,,1,1,0.0,0
5.5,11,40.5,40.0,80,1922.0,0.5,1,0.5,0.0,2578.0,5156,72.0,2,2,0.0,0,0.0,0.0,0,0.0,4.0,8,8.0,0.0,0,0.0,0.0,0,0.0,0.17857142857142855,0.3571428571428571,0.06377551020408162,2,1,0.0007757951900698216,0
0.75,3,0.9166666666666666,1.5,6,5.666666666666667,0.0,0,0.0,0.75,16150.25,64601,306.25,1,4,0.0,0,0.0,1.0,4,0.0,6.25,25,4.250000000000001,0.0,0,0.0,0.0,0,0.0,-0.05,-0.2,0.010000000000000002,2,2,6.191854615253634e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,10109.0,10109,,0,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,1.0,1,,0.0,0,,0.0,20593.0,20593,,0,1,0.0,0,,1.0,1,,12.0,12,,0.0,0,,0.0,0,,0.55,0.55,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,514.0,514,,1,1,0.0,0,,0.0,0,,7.0,7,,0.0,0,,0.0,0,,0.0875,0.0875,,1,1,0.0019455252918287938,0
4.0,4,,1.0,1,,0.0,0,,0.0,8885.0,8885,,0,1,0.0,0,,2.0,2,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,12948.0,12948,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.2272727272727272,0.2272727272727272,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,215.0,215,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.6,0.6,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,3508.0,3508,,0,1,0.0,0,,0.0,0,,5.0,5,,0.0,0,,0.0,0,,0.65,0.65,,1,1,0.0,0
103.4,517,5151.8,218.8,1094,26124.2,0.0,0,0.0,0.8,39014.4,195072,7641.299999999963,0,5,1.0,5,0.0,2.2,11,0.20000000000000004,15.0,75,2.5,0.0,0,0.0,0.0,0,0.0,-0.12424242424242424,-0.6212121212121212,0.026877869605142334,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,13848.0,13848,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,19484.0,19484,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,-1.0,-1.0,,1,1,0.0,0
1.0,1,,1.0,1,,0.0,0,,0.0,11073.0,11073,,1,1,0.0,0,,2.0,2,,13.0,13,,0.0,0,,0.0,0,,-0.3999999999999999,-0.3999999999999999,,1,1,9.030976248532467e-05,0
0.3,6,0.8526315789473684,0.1,2,0.09473684210526316,0.0,0,0.0,0.95,12011.4,240228,2236.88421052631,0,20,0.0,0,0.0,0.45,9,0.47105263157894733,1.75,35,1.5657894736842102,0.0,0,0.0,0.2,4,0.16842105263157894,-0.018333333333333333,-0.3666666666666667,0.046375456871345026,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,152.0,152,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.375,6,0.7833333333333333,0.1875,3,0.29583333333333334,3.3125,53,2.095833333333333,0.75,10518.25,168292,10027.533333333344,7,16,0.0,0,0.0,1.75,28,0.3333333333333332,16.6875,267,9.695833333333335,0.0625,1,0.06249999999999999,0.0,0,0.0,-0.03125,-0.5,0.015624999999999998,12,2,0.0006655099469968864,0
0.0,0,,0.0,0,,0.0,0,,0.0,2351.0,2351,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,-0.0333333333333333,-0.0333333333333333,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,24315.0,24315,,1,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,0.0,0,,-0.2,-0.2,,1,1,4.1126876413736376e-05,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,45590.0,136770,147.0,3,3,0.0,0,0.0,0.0,0,0.0,2.3333333333333335,7,4.333333333333333,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,-0.19166666666666668,-0.5750000000000001,0.2964583333333333,2,1,6.580390436499232e-05,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,13637.0,27274,0.0,0,2,0.0,0,0.0,1.5,3,0.5,7.0,14,8.0,0.0,0,0.0,0.0,0,0.0,0.0833333333333333,0.1666666666666666,0.013888888888888878,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,927.0,927,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.8,0.8,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,9826.0,9826,,0,1,0.0,0,,2.0,2,,16.0,16,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,3707.0,3707,,1,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.0666666666666666,0.0666666666666666,,1,1,0.0002697599136768276,0
1.0,1,,0.0,0,,1.0,1,,0.0,2172.0,2172,,1,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.1333333333333333,0.1333333333333333,,1,1,0.00046040515653775324,0
0.0,0,,0.0,0,,0.0,0,,0.0,19374.0,19374,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,9715.5,19431,12960.5,0,2,0.0,0,0.0,1.0,2,0.0,6.0,12,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0.0,0
0.0,0,,0.0,0,,2.0,2,,0.0,6563.0,6563,,0,1,0.0,0,,2.0,2,,14.0,14,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,56607.0,56607,,0,1,0.0,0,,2.0,2,,7.0,7,,0.0,0,,1.0,1,,-0.578125,-0.578125,,1,1,0.0,0
2.3333333333333335,7,4.333333333333333,0.6666666666666666,2,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.33333333333333337,2440.0,7320,75.0,0,3,0.0,0,0.0,1.3333333333333333,4,1.3333333333333335,4.333333333333333,13,20.333333333333332,0.0,0,0.0,0.0,0,0.0,-0.375,-1.125,0.140625,2,2,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,2575.0,2575,,0,1,0.0,0,,3.0,3,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,5117.0,5117,,0,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,1.0,1,,0.0,0,,0.0,3074.0,3074,,0,1,0.0,0,,2.0,2,,14.0,14,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,303.0,606,0.0,0,2,0.0,0,0.0,1.0,2,0.0,3.5,7,4.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,4037.0,4037,,1,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00024770869457517957,0
6.0,12,72.0,8.5,17,144.5,0.5,1,0.5,0.0,9864.0,19728,18.0,0,2,0.0,0,0.0,2.0,4,2.0,8.0,16,32.0,0.0,0,0.0,0.0,0,0.0,0.02499999999999995,0.0499999999999999,0.001249999999999995,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,38243.0,38243,,0,1,0.0,0,,4.0,4,,8.0,8,,0.0,0,,0.0,0,,-0.85,-0.85,,1,1,0.0,0
